fiscal_year,calendar_year,month_name,month_num,state,stratum,sampling_interval,stratum_sampling_size,snap_units_in_state,units_with_complete_reviews,ineligible_units,disqualification_rate,adjusted_snap_units_in_state,failing_units,stratum_sampling_size_edited,stratum_specific_weight,pct_ineligible,ym
2020,2019,December,12,District of Columbia,0,1,90,64949,59,0,0,64949,0,59,1101,0,2019-12
2020,2019,December,12,Florida,0,1,105,1491364,88,1,0,1474417,1,86,17144,0,2019-12
2020,2019,December,12,Georgia,0,1,112,629517,104,6,0,593199,0,98,6053,0,2019-12
2020,2019,December,12,Hawaii,0,1,94,79848,52,0,0,79848,0,52,1536,0,2019-12
2020,2019,December,12,Idaho,0,1,106,66039,91,0,0,66039,1,90,734,0,2019-12
2020,2019,December,12,Illinois,0,1,91,898666,64,1,0,884624,0,63,14042,0,2019-12
2020,2019,December,12,Indiana,0,1,93,256294,63,3,0,244090,2,58,4208,0,2019-12
2020,2019,December,12,Iowa,0,1,90,146820,79,2,0,143103,0,77,1858,0,2019-12
2020,2019,December,12,Kansas,0,1,95,93229,82,0,0,93229,0,82,1137,0,2019-12
2020,2019,December,12,Kentucky,0,1,83,220463,75,2,0,214584,0,73,2940,0,2019-12
2020,2019,December,12,Louisiana,0,1,100,369290,73,4,0,349055,0,69,5059,0,2019-12
2020,2019,December,12,Maine,0,1,88,86268,85,4,0,82208,0,81,1015,0,2019-12
2020,2019,December,12,Maryland,0,1,89,328342,45,0,0,328342,0,45,7296,0,2019-12
2020,2019,December,12,Massachusetts,0,1,94,455739,79,1,0,449970,0,78,5769,0,2019-12
2020,2019,December,12,Michigan,0,1,93,611076,79,5,0,572400,0,74,7735,0,2019-12
2020,2019,December,12,Minnesota,0,1,89,201247,79,0,0,201247,0,79,2547,0,2019-12
2020,2019,December,12,Mississippi,0,1,102,203276,81,2,0,198257,0,79,2510,0,2019-12
2020,2019,December,12,Missouri,0,1,88,312125,73,0,0,312125,0,73,4276,0,2019-12
2020,2019,December,12,Montana,0,1,77,52428,57,1,0,51508,0,56,920,0,2019-12
2020,2019,December,12,Nebraska,0,1,86,70559,74,1,0,69606,0,73,954,0,2019-12
2020,2019,December,12,Nevada,0,1,97,220014,86,3,0,212339,0,83,2558,0,2019-12
2020,2019,December,12,New Hampshire,0,1,57,38346,53,0,0,38346,1,52,737,0,2019-12
2020,2019,December,12,New Jersey,0,1,91,340793,47,0,0,340793,0,47,7251,0,2019-12
2020,2019,December,12,New Mexico,0,1,98,222240,90,2,0,217301,0,88,2469,0,2019-12
2020,2019,December,12,New York,0,1,92,1477591,82,1,0,1459572,0,81,18019,0,2019-12
2020,2019,December,12,North Carolina,0,1,93,594121,87,1,0,587292,0,86,6829,0,2019-12
2020,2019,December,12,North Dakota,0,1,42,22895,40,1,0,22323,0,39,572,0,2019-12
2020,2019,December,12,Ohio,0,1,91,682455,78,2,0,664956,0,76,8749,0,2019-12
2020,2019,December,12,Oklahoma,0,1,98,270535,82,2,0,263937,0,80,3299,0,2019-12
2020,2019,December,12,Oregon,0,1,102,344810,69,0,0,344810,1,68,5071,0,2019-12
2020,2019,December,12,Pennsylvania,0,1,88,937337,70,0,0,937337,0,70,13391,0,2019-12
2020,2019,December,12,Rhode Island,0,1,93,88881,89,3,0,85885,0,86,999,0,2019-12
2020,2019,December,12,South Carolina,0,1,101,268058,85,1,0,264904,0,84,3154,0,2019-12
2020,2019,December,12,South Dakota,0,1,58,36906,57,2,0,35611,0,55,647,0,2019-12
2020,2019,December,12,Tennessee,0,1,105,408802,83,6,0,379250,0,77,4925,0,2019-12
2020,2019,December,12,Texas,0,1,92,1400723,75,0,0,1400723,0,75,18676,0,2019-12
2020,2019,December,12,Utah,0,1,91,70625,84,2,0,68943,0,82,841,0,2019-12
2020,2019,December,12,Vermont,0,1,57,38851,54,2,0,37412,0,52,719,0,2019-12
2020,2019,December,12,Virginia,0,1,88,339433,63,1,0,334045,0,62,5388,0,2019-12
2020,2019,December,12,Washington,0,1,95,470129,71,0,0,470129,1,70,6716,0,2019-12
2020,2019,December,12,West Virginia,0,1,88,161043,63,3,0,153374,0,60,2556,0,2019-12
2020,2019,December,12,Wisconsin,0,1,91,309815,86,2,0,302610,0,84,3603,0,2019-12
2020,2019,December,12,Wyoming,0,1,27,11551,25,1,0,11089,0,24,462,0,2019-12
2020,2019,December,12,Guam,0,1,27,14859,22,0,0,14859,0,22,675,0,2019-12
2020,2019,December,12,Virgin Islands,0,1,23,10251,19,0,0,10251,0,19,540,0,2019-12
2020,2020,January,1,Alabama,0,1,95,335156,88,4,0,319922,0,84,3809,0,2020-01
2020,2020,January,1,Alaska,0,1,55,35508,44,1,0,34701,0,43,807,0,2020-01
2020,2020,January,1,Arizona,0,1,100,370946,81,1,0,366366,0,80,4580,0,2020-01
2020,2020,January,1,Arkansas,0,1,93,156341,83,3,0,150690,0,80,1884,0,2020-01
2020,2020,January,1,California,0,1,99,2162843,70,1,0,2131945,0,69,30898,0,2020-01
2020,2020,January,1,Colorado,0,1,96,220705,72,0,0,220705,0,72,3065,0,2020-01
2020,2020,January,1,Connecticut,0,1,98,212256,81,4,0,201774,1,76,2655,0,2020-01
2020,2020,January,1,Delaware,0,1,79,58666,65,4,0,55056,1,60,918,0,2020-01
2020,2020,January,1,District of Columbia,0,1,89,66439,64,1,0,65401,0,63,1038,0,2020-01
2020,2020,January,1,Florida,0,1,103,1469913,87,2,0,1436122,0,85,16896,0,2020-01
2020,2020,January,1,Georgia,0,1,112,625887,97,5,0,593625,0,92,6452,0,2020-01
2020,2020,January,1,Hawaii,0,1,94,79627,53,2,0,76622,0,51,1502,0,2020-01
2020,2020,January,1,Idaho,0,1,106,66980,89,0,0,66980,0,89,753,0,2020-01
2020,2020,January,1,Illinois,0,1,91,899422,66,2,0,872167,1,63,13844,0,2020-01
2020,2020,January,1,Indiana,0,1,94,252176,78,0,0,252176,0,78,3233,0,2020-01
2020,2020,January,1,Iowa,0,1,89,144049,79,1,0,142226,0,78,1823,0,2020-01
2020,2020,January,1,Kansas,0,1,93,90957,84,3,0,87709,0,81,1083,0,2020-01
2020,2020,January,1,Kentucky,0,1,98,218060,94,2,0,213420,0,92,2320,0,2020-01
2020,2020,January,1,Louisiana,0,1,98,363941,68,1,0,358589,0,67,5352,0,2020-01
2020,2020,January,1,Maine,0,1,88,85905,81,3,0,82723,0,78,1061,0,2020-01
2020,2020,January,1,Maryland,0,1,87,325982,51,0,0,325982,0,51,6392,0,2020-01
2020,2020,January,1,Massachusetts,0,1,95,458378,85,2,0,447593,0,83,5393,0,2020-01
2020,2020,January,1,Michigan,0,1,95,624163,83,4,0,594083,0,79,7520,0,2020-01
2020,2020,January,1,Minnesota,0,1,89,201237,78,1,0,198657,0,77,2580,0,2020-01
2020,2020,January,1,Mississippi,0,1,102,200776,87,2,0,196160,16,69,2843,0,2020-01
2020,2020,January,1,Missouri,0,1,86,310324,72,3,0,297394,0,69,4310,0,2020-01
2020,2020,January,1,Montana,0,1,78,52712,60,1,0,51833,0,59,879,0,2020-01
2020,2020,January,1,Nebraska,0,1,86,70063,75,0,0,70063,0,75,934,0,2020-01
2020,2020,January,1,Nevada,0,1,97,220255,82,2,0,214883,0,80,2686,0,2020-01
2020,2020,January,1,New Hampshire,0,1,57,38294,54,0,0,38294,0,54,709,0,2020-01
2020,2020,January,1,New Jersey,0,1,91,339487,51,0,0,339487,0,51,6657,0,2020-01
2020,2020,January,1,New Mexico,0,1,98,222306,82,4,0,211462,0,78,2711,0,2020-01
2020,2020,January,1,New York,0,1,92,1478960,80,4,0,1405012,1,75,18733,0,2020-01
2020,2020,January,1,North Carolina,0,1,92,591077,89,3,0,571153,0,86,6641,0,2020-01
2020,2020,January,1,North Dakota,0,1,41,23041,33,0,0,23041,0,33,698,0,2020-01
2020,2020,January,1,Ohio,0,1,91,684259,81,0,0,684259,0,81,8448,0,2020-01
2020,2020,January,1,Oklahoma,0,1,99,270742,91,2,0,264792,0,89,2975,0,2020-01
2020,2020,January,1,Oregon,0,1,101,345721,72,1,0,340919,1,70,4870,0,2020-01
2020,2020,January,1,Pennsylvania,0,1,89,938827,68,1,0,925021,0,67,13806,0,2020-01
2020,2020,January,1,Rhode Island,0,1,93,88183,83,4,0,83933,0,79,1062,0,2020-01
2020,2020,January,1,South Carolina,0,1,100,266299,93,0,0,266299,0,93,2863,0,2020-01
2020,2020,January,1,South Dakota,0,1,58,37117,56,1,0,36454,0,55,663,0,2020-01
2020,2020,January,1,Tennessee,0,1,107,414921,89,2,0,405597,0,87,4662,0,2020-01
2020,2020,January,1,Texas,0,1,91,1399712,75,0,0,1399712,0,75,18663,0,2020-01
2020,2020,January,1,Utah,0,1,91,71095,87,2,0,69461,0,85,817,0,2020-01
2020,2020,January,1,Vermont,0,1,58,39146,54,0,0,39146,0,54,725,0,2020-01
2020,2020,January,1,Virginia,0,1,88,335459,66,4,0,315128,0,62,5083,0,2020-01
2020,2020,January,1,Washington,0,1,95,471226,64,1,0,463863,0,63,7363,0,2020-01
2020,2020,January,1,West Virginia,0,1,86,162147,68,0,0,162147,0,68,2385,0,2020-01
2020,2020,January,1,Wisconsin,0,1,91,309836,83,3,0,298637,0,80,3733,0,2020-01
2020,2020,January,1,Wyoming,0,1,28,11660,25,0,0,11660,0,25,466,0,2020-01
2020,2020,January,1,Guam,0,1,26,14258,20,0,0,14258,0,20,713,0,2020-01
2020,2020,January,1,Virgin Islands,0,1,22,10026,20,0,0,10026,0,20,501,0,2020-01
2020,2020,February,2,Alabama,0,1,94,334581,81,1,0,330450,1,79,4183,0,2020-02
2020,2020,February,2,Alaska,0,1,55,35286,37,3,0,32425,1,33,983,0,2020-02
2020,2020,February,2,Arizona,0,1,100,371225,80,7,0,338743,0,73,4640,0,2020-02
2020,2020,February,2,Arkansas,0,1,93,154942,82,1,0,153052,0,81,1890,0,2020-02
2020,2020,February,2,California,0,1,102,2162336,71,0,0,2162336,0,71,30455,0,2020-02
2020,2020,February,2,Colorado,0,1,97,219519,69,3,0,209975,0,66,3181,0,2020-02
2020,2020,February,2,Connecticut,0,1,98,212069,80,2,0,206767,1,77,2685,0,2020-02
2020,2020,February,2,Delaware,0,1,78,56868,60,3,0,54025,0,57,948,0,2020-02
2020,2020,February,2,District of Columbia,0,1,89,64245,67,0,0,64245,1,66,973,0,2020-02
2020,2020,February,2,Florida,0,1,99,1447669,77,0,0,1447669,0,77,18801,0,2020-02
2020,2020,February,2,Georgia,0,1,111,626808,97,5,0,594498,0,92,6462,0,2020-02
2020,2020,February,2,Hawaii,0,1,93,78954,45,0,0,78954,0,45,1755,0,2020-02
2020,2020,February,2,Idaho,0,1,109,67857,83,1,0,67039,0,82,818,0,2020-02
2020,2020,February,2,Illinois,0,1,90,887753,71,2,0,862746,0,69,12504,0,2020-02
2020,2020,February,2,Indiana,0,1,95,256449,74,2,0,249518,0,72,3466,0,2020-02
2020,2020,February,2,Iowa,0,1,87,142176,78,1,0,140353,0,77,1823,0,2020-02
2020,2020,February,2,Kansas,0,1,92,90654,80,3,0,87254,0,77,1133,0,2020-02
2020,2020,February,2,Kentucky,0,1,98,216436,95,1,0,214158,0,94,2278,0,2020-02
2020,2020,February,2,Louisiana,0,1,100,364769,85,1,0,360478,0,84,4291,0,2020-02
2020,2020,February,2,Maine,0,1,88,85566,86,1,0,84571,0,85,995,0,2020-02
2020,2020,February,2,Maryland,0,1,87,322413,46,0,0,322413,0,46,7009,0,2020-02
2020,2020,February,2,Massachusetts,0,1,94,458066,75,0,0,458066,1,74,6190,0,2020-02
2020,2020,February,2,Michigan,0,1,97,628909,81,1,0,621145,0,80,7764,0,2020-02
2020,2020,February,2,Minnesota,0,1,90,200779,79,1,0,198237,0,78,2542,0,2020-02
2020,2020,February,2,Mississippi,0,1,101,199597,88,4,0,190524,1,83,2295,0,2020-02
2020,2020,February,2,Missouri,0,1,86,309923,69,2,0,300940,0,67,4492,0,2020-02
2020,2020,February,2,Montana,0,1,77,52809,61,0,0,52809,0,61,866,0,2020-02
2020,2020,February,2,Nebraska,0,1,85,69986,77,3,0,67259,0,74,909,0,2020-02
2020,2020,February,2,Nevada,0,1,97,219544,82,2,0,214189,0,80,2677,0,2020-02
2020,2020,February,2,New Hampshire,0,1,57,38180,52,2,0,36712,0,50,734,0,2020-02
2020,2020,February,2,New Jersey,0,1,90,338447,38,0,0,338447,0,38,8907,0,2020-02
2020,2020,February,2,New Mexico,0,1,98,222070,84,1,0,219426,0,83,2644,0,2020-02
2020,2020,February,2,New York,0,1,92,1474315,80,0,0,1474315,1,79,18662,0,2020-02
2020,2020,February,2,North Carolina,0,1,92,589058,89,1,0,582439,0,88,6619,0,2020-02
2020,2020,February,2,North Dakota,0,1,41,22907,39,0,0,22907,0,39,587,0,2020-02
2020,2020,February,2,Ohio,0,1,91,679499,85,1,0,671505,0,84,7994,0,2020-02
2020,2020,February,2,Oklahoma,0,1,98,270538,94,2,0,264782,0,92,2878,0,2020-02
2020,2020,February,2,Oregon,0,1,101,346178,77,1,0,341682,0,76,4496,0,2020-02
2020,2020,February,2,Pennsylvania,0,1,88,941031,74,0,0,941031,0,74,12717,0,2020-02
2020,2020,February,2,Rhode Island,0,1,94,88420,90,5,0,83508,0,85,982,0,2020-02
2020,2020,February,2,South Carolina,0,1,100,264645,93,3,0,256108,0,90,2846,0,2020-02
2020,2020,February,2,South Dakota,0,1,57,37002,56,0,0,37002,0,56,661,0,2020-02
2020,2020,February,2,Tennessee,0,1,105,404884,87,5,0,381615,0,82,4654,0,2020-02
2020,2020,February,2,Texas,0,1,91,1368578,77,1,0,1350804,1,75,18011,0,2020-02
2020,2020,February,2,Utah,0,1,92,71395,80,2,0,69610,0,78,892,0,2020-02
2020,2020,February,2,Vermont,0,1,57,38924,55,1,0,38216,0,54,708,0,2020-02
2020,2020,February,2,Virginia,0,1,87,333669,64,0,0,333669,0,64,5214,0,2020-02
2020,2020,February,2,Washington,0,1,95,470863,80,0,0,470863,0,80,5886,0,2020-02
2020,2020,February,2,West Virginia,0,1,89,160446,65,0,0,160446,0,65,2468,0,2020-02
2020,2020,February,2,Wisconsin,0,1,92,309792,86,1,0,306190,0,85,3602,0,2020-02
2020,2020,February,2,Wyoming,0,1,28,11527,26,1,0,11084,0,25,443,0,2020-02
2020,2020,February,2,Guam,0,1,26,14207,18,0,0,14207,0,18,789,0,2020-02
2020,2020,February,2,Virgin Islands,0,1,27,9731,24,0,0,9731,0,24,405,0,2020-02
2020,2020,June,6,Alabama,0,1,103,365109,90,1,0,361052,0,89,4057,0,2020-06
2020,2020,June,6,Alaska,0,1,50,39081,33,2,0,36712,1,30,1224,0,2020-06
2020,2020,June,6,Arizona,0,1,81,425345,60,3,0,404078,0,57,7089,0,2020-06
2020,2020,June,6,Arkansas,0,1,114,187994,91,8,0,171467,1,82,2091,0,2020-06
2020,2020,June,6,California,0,1,0,2592246,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,Colorado,0,1,121,276588,82,1,0,273215,1,80,3415,0,2020-06
2020,2020,June,6,Connecticut,0,1,106,225622,87,6,0,210062,0,81,2593,0,2020-06
2020,2020,June,6,Delaware,0,1,0,59929,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,District of Columbia,0,1,0,74750,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,Florida,0,1,158,2097891,132,3,0,2050212,0,129,15893,0,2020-06
2020,2020,June,6,Georgia,0,1,96,846816,87,4,0,807882,3,80,10099,0,2020-06
2020,2020,June,6,Hawaii,0,1,77,97680,37,2,0,92400,0,35,2640,0,2020-06
2020,2020,June,6,Idaho,0,1,112,70386,87,0,0,70386,0,87,809,0,2020-06
2020,2020,June,6,Illinois,0,1,94,1079085,80,3,0,1038619,0,77,13489,0,2020-06
2020,2020,June,6,Indiana,0,1,113,307900,65,2,0,298426,0,63,4737,0,2020-06
2020,2020,June,6,Iowa,0,1,94,153003,84,2,0,149360,0,82,1821,0,2020-06
2020,2020,June,6,Kansas,0,1,103,101156,92,4,0,96758,0,88,1100,0,2020-06
2020,2020,June,6,Kentucky,0,1,126,284961,114,8,0,264964,1,105,2523,0,2020-06
2020,2020,June,6,Louisiana,0,1,49,406485,41,3,0,376742,0,38,9914,0,2020-06
2020,2020,June,6,Maine,0,1,0,94113,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,Maryland,0,1,0,460297,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,Massachusetts,0,1,0,515524,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,Michigan,0,1,116,741309,96,6,0,694977,0,90,7722,0,2020-06
2020,2020,June,6,Minnesota,0,1,92,217581,87,1,0,215080,0,86,2501,0,2020-06
2020,2020,June,6,Mississippi,0,1,107,211699,97,4,0,202969,0,93,2182,0,2020-06
2020,2020,June,6,Missouri,0,1,103,372799,72,4,0,352088,0,68,5178,0,2020-06
2020,2020,June,6,Montana,0,1,82,55564,59,2,0,53680,0,57,942,0,2020-06
2020,2020,June,6,Nebraska,0,1,85,70636,74,3,0,67772,0,71,955,0,2020-06
2020,2020,June,6,Nevada,0,1,108,250508,85,1,0,247561,0,84,2947,0,2020-06
2020,2020,June,6,New Hampshire,0,1,55,38476,49,1,0,37691,0,48,785,0,2020-06
2020,2020,June,6,New Jersey,0,1,100,367534,26,0,0,367534,0,26,14136,0,2020-06
2020,2020,June,6,New Mexico,0,1,98,248954,84,4,0,237099,0,80,2964,0,2020-06
2020,2020,June,6,New York,0,1,0,1588996,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,North Carolina,0,1,108,687480,100,5,0,653106,0,95,6875,0,2020-06
2020,2020,June,6,North Dakota,0,1,39,22556,35,0,0,22556,0,35,644,0,2020-06
2020,2020,June,6,Ohio,0,1,103,715721,88,1,0,707588,0,87,8133,0,2020-06
2020,2020,June,6,Oklahoma,0,1,83,289572,81,0,0,289572,0,81,3575,0,2020-06
2020,2020,June,6,Oregon,0,1,86,411918,74,0,0,411918,0,74,5566,0,2020-06
2020,2020,June,6,Pennsylvania,0,1,96,1022331,71,1,0,1007932,0,70,14399,0,2020-06
2020,2020,June,6,Rhode Island,0,1,93,90177,86,8,0,81788,0,78,1049,0,2020-06
2020,2020,June,6,South Carolina,0,1,113,302383,103,1,0,299447,0,102,2936,0,2020-06
2020,2020,June,6,South Dakota,0,1,58,36955,55,2,0,35611,1,52,685,0,2020-06
2020,2020,June,6,Tennessee,0,1,112,433727,90,6,0,404812,1,83,4877,0,2020-06
2020,2020,June,6,Texas,0,1,110,1713806,85,2,0,1673481,0,83,20162,0,2020-06
2020,2020,June,6,Utah,0,1,89,69837,79,0,0,69837,0,79,884,0,2020-06
2020,2020,June,6,Vermont,0,1,58,39328,52,0,0,39328,0,52,756,0,2020-06
2020,2020,June,6,Virginia,0,1,98,384686,58,2,0,371421,1,55,6753,0,2020-06
2020,2020,June,6,Washington,0,1,0,532312,0,0,0,0,0,0,0,0,2020-06
2020,2020,June,6,West Virginia,0,1,91,163048,75,3,0,156526,0,72,2174,0,2020-06
2020,2020,June,6,Wisconsin,0,1,106,361867,99,2,0,354557,0,97,3655,0,2020-06
2020,2020,June,6,Wyoming,0,1,29,12496,28,3,0,11157,0,25,446,0,2020-06
2020,2020,June,6,Guam,0,1,47,17000,21,3,0,14571,0,18,810,0,2020-06
2020,2020,June,6,Virgin Islands,0,1,32,12065,32,0,0,12065,0,32,377,0,2020-06
2020,2020,July,7,Alabama,0,1,102,361924,89,0,0,361924,0,89,4067,0,2020-07
2020,2020,July,7,Alaska,0,1,65,39112,37,0,0,39112,0,37,1057,0,2020-07
2020,2020,July,7,Arizona,0,1,50,429530,35,3,0,392713,0,32,12272,0,2020-07
2020,2020,July,7,Arkansas,0,1,116,196036,81,5,0,183935,1,75,2452,0,2020-07
2020,2020,July,7,California,0,1,0,2513681,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Colorado,0,1,122,281464,80,9,0,249799,1,70,3569,0,2020-07
2020,2020,July,7,Connecticut,0,1,106,225789,88,10,0,200131,0,78,2566,0,2020-07
2020,2020,July,7,Delaware,0,1,0,59181,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,District of Columbia,0,1,0,76605,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Florida,0,1,159,2133460,113,4,0,2057939,0,109,18880,0,2020-07
2020,2020,July,7,Georgia,0,1,99,876044,86,14,0,733432,0,72,10187,0,2020-07
2020,2020,July,7,Hawaii,0,1,0,97382,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Idaho,0,1,0,68297,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Illinois,0,1,57,1061701,55,2,0,1023094,0,53,19304,0,2020-07
2020,2020,July,7,Indiana,0,1,0,298581,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Iowa,0,1,91,150663,77,3,0,144793,0,74,1957,0,2020-07
2020,2020,July,7,Kansas,0,1,101,99119,88,6,0,92361,0,82,1126,0,2020-07
2020,2020,July,7,Kentucky,0,1,92,284961,85,6,0,264846,0,79,3352,0,2020-07
2020,2020,July,7,Louisiana,0,1,118,411585,84,15,0,338088,0,69,4900,0,2020-07
2020,2020,July,7,Maine,0,1,0,92073,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Maryland,0,1,0,469129,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Massachusetts,0,1,102,509835,81,2,0,497246,0,79,6294,0,2020-07
2020,2020,July,7,Michigan,0,1,110,696773,88,11,0,609676,0,77,7918,0,2020-07
2020,2020,July,7,Minnesota,0,1,92,217581,88,1,0,215108,0,87,2473,0,2020-07
2020,2020,July,7,Mississippi,0,1,99,195985,84,2,0,191319,0,82,2333,0,2020-07
2020,2020,July,7,Missouri,0,1,65,375577,61,3,0,357106,0,58,6157,0,2020-07
2020,2020,July,7,Montana,0,1,82,55981,59,4,0,52186,0,55,949,0,2020-07
2020,2020,July,7,Nebraska,0,1,83,69047,70,2,0,67074,0,68,986,0,2020-07
2020,2020,July,7,Nevada,0,1,105,247657,85,2,0,241830,0,83,2914,0,2020-07
2020,2020,July,7,New Hampshire,0,1,41,37589,37,1,0,36573,0,36,1016,0,2020-07
2020,2020,July,7,New Jersey,0,1,56,373825,18,0,0,373825,0,18,20768,0,2020-07
2020,2020,July,7,New Mexico,0,1,98,249564,83,5,0,234530,0,78,3007,0,2020-07
2020,2020,July,7,New York,0,1,0,1591841,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,North Carolina,0,1,86,702273,83,2,0,685351,0,81,8461,0,2020-07
2020,2020,July,7,North Dakota,0,1,38,21731,37,0,0,21731,0,37,587,0,2020-07
2020,2020,July,7,Ohio,0,1,0,779836,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Oklahoma,0,1,52,295545,50,0,0,295545,0,50,5911,0,2020-07
2020,2020,July,7,Oregon,0,1,0,418178,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Pennsylvania,0,1,93,995866,66,1,0,980777,0,65,15089,0,2020-07
2020,2020,July,7,Rhode Island,0,1,91,88827,87,14,0,74533,0,73,1021,0,2020-07
2020,2020,July,7,South Carolina,0,1,90,298413,81,2,0,291045,0,79,3684,0,2020-07
2020,2020,July,7,South Dakota,0,1,0,36887,0,0,0,0,0,0,0,0,2020-07
2020,2020,July,7,Tennessee,0,1,109,423125,77,9,0,373669,0,68,5495,0,2020-07
2020,2020,July,7,Texas,0,1,110,1716800,76,5,0,1603853,0,71,22589,0,2020-07
2020,2020,July,7,Utah,0,1,88,68787,82,2,0,67109,0,80,839,0,2020-07
2020,2020,July,7,Vermont,0,1,55,38469,53,1,0,37743,0,52,726,0,2020-07
2020,2020,July,7,Virginia,0,1,100,390134,58,3,0,369955,0,55,6726,0,2020-07
2020,2020,July,7,Washington,0,1,87,537152,60,2,0,519247,0,58,8953,0,2020-07
2020,2020,July,7,West Virginia,0,1,86,162813,62,1,0,160187,0,61,2626,0,2020-07
2020,2020,July,7,Wisconsin,0,1,106,362046,97,2,0,354581,0,95,3732,0,2020-07
2020,2020,July,7,Wyoming,0,1,29,12326,26,0,0,12326,0,26,474,0,2020-07
2020,2020,July,7,Guam,0,1,48,17260,23,1,0,16510,0,22,750,0,2020-07
2020,2020,July,7,Virgin Islands,0,1,21,12301,21,0,0,12301,0,21,586,0,2020-07
2020,2020,August,8,Alabama,0,1,60,362459,56,1,0,355987,0,55,6472,0,2020-08
2020,2020,August,8,Alaska,0,1,0,40012,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Arizona,0,1,0,436957,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Arkansas,0,1,113,190222,85,6,0,176795,0,79,2238,0,2020-08
2020,2020,August,8,California,0,1,0,2488992,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Colorado,0,1,119,279026,78,2,0,271871,0,76,3577,0,2020-08
2020,2020,August,8,Connecticut,0,1,104,222119,78,2,0,216424,0,76,2848,0,2020-08
2020,2020,August,8,Delaware,0,1,0,60931,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,District of Columbia,0,1,0,78560,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Florida,0,1,0,2164425,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Georgia,0,1,0,893828,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Hawaii,0,1,0,97265,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Idaho,0,1,0,66989,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Illinois,0,1,20,1072385,20,0,0,1072385,0,20,53619,0,2020-08
2020,2020,August,8,Indiana,0,1,0,289261,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Iowa,0,1,93,152106,75,2,0,148050,0,73,2028,0,2020-08
2020,2020,August,8,Kansas,0,1,101,98813,91,4,0,94470,0,87,1086,0,2020-08
2020,2020,August,8,Kentucky,0,1,84,277136,79,0,0,277136,0,79,3508,0,2020-08
2020,2020,August,8,Louisiana,0,1,0,411534,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Maine,0,1,0,91786,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Maryland,0,1,0,459185,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Massachusetts,0,1,0,517289,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Michigan,0,1,0,676272,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Minnesota,0,1,94,217581,90,2,0,212745,0,88,2418,0,2020-08
2020,2020,August,8,Mississippi,0,1,55,197836,47,0,0,197836,0,47,4209,0,2020-08
2020,2020,August,8,Missouri,0,1,29,372464,29,2,0,346777,0,27,12844,0,2020-08
2020,2020,August,8,Montana,0,1,68,51747,41,1,0,50484,0,40,1262,0,2020-08
2020,2020,August,8,Nebraska,0,1,86,71371,79,1,0,70468,0,78,903,0,2020-08
2020,2020,August,8,Nevada,0,1,109,251790,93,4,0,240960,0,89,2707,0,2020-08
2020,2020,August,8,New Hampshire,0,1,0,37153,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,New Jersey,0,1,0,380485,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,New Mexico,0,1,98,248535,83,4,0,236557,0,79,2994,0,2020-08
2020,2020,August,8,New York,0,1,0,1592924,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,North Carolina,0,1,89,721002,81,2,0,703199,0,79,8901,0,2020-08
2020,2020,August,8,North Dakota,0,1,0,22070,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Ohio,0,1,0,702728,0,0,0,0,0,0,0,0,2020-08
2020,2020,August,8,Oklahoma,0,1,11,292559,11,0,0,292559,0,11,26596,0,2020-08
