"state","hh_size","variable","source_column","n_2024","n_nonzero","p0_defl","p1_defl","p20_defl","p30_defl","p40_defl","p50_defl","p60_defl","p70_defl","p90_defl","p99_defl","p100_defl","p0_usd","p1_usd","p20_usd","p30_usd","p40_usd","p50_usd","p60_usd","p70_usd","p90_usd","p99_usd","p100_usd"
"Arkansas","2","rawrent_p","rawrent",100,64,0,0.0032,0.3895,0.7982,0.9901,1.1157,1.4007,1.5939,2.4466,3.4528,4.4469,0,1,122,250,311,350,439,500,767,1083,1395
"Arkansas","2","rawunearn_p","rawunearn",100,69,0,0.0427,1.27,2.73,3.0061,3.0698,3.3255,4.0395,4.6369,5.5368,5.8272,0,13,398,856,943,963,1043,1267,1455,1737,1828
"Arkansas","3","rawcsded_p","rawcsded",87,2,0,0.0355,0.1052,0.1419,0.1785,0.2152,0.2518,0.2885,0.3618,0.3948,0.3985,0,11,33,44,56,67,79,90,113,124,125
"Arkansas","3","rawdepded_p","rawdepded",87,2,0,1.4478,1.7004,1.8333,1.9662,2.0991,2.2321,2.365,2.6309,2.7505,2.7638,0,454,533,575,617,658,700,742,825,863,867
"Arkansas","3","rawearn_p","rawearn",87,32,0,0.1527,1.8935,2.3848,3.8196,4.1712,4.9525,5.7329,6.6057,7.3246,7.5391,0,48,594,748,1198,1308,1554,1798,2072,2298,2365
"Arkansas","3","rawgrinc_p","rawgross",87,74,0,0.2344,1.8986,2.5413,3.0698,3.7663,4.8811,5.6012,6.7823,7.7806,7.9853,0,74,596,797,963,1182,1531,1757,2128,2441,2505
"Arkansas","3","rawmedded_p","medical_deductions",87,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","3","rawrent_p","rawrent",87,51,0,0.0159,0.7651,1.0488,1.2751,1.5174,1.9127,2.2633,3.1336,4.6223,5.1004,0,5,240,329,400,476,600,710,983,1450,1600
"Arkansas","3","rawunearn_p","rawunearn",87,53,0,0.3572,1.3127,1.9713,2.5324,2.9774,3.0061,3.481,5.8272,6.7512,6.9302,0,112,412,618,794,934,943,1092,1828,2118,2174
"Arkansas","4","rawcsded_p","rawcsded",45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","4","rawdepded_p","rawdepded",45,1,0,1.3484,1.3484,1.3484,1.3484,1.3484,1.3484,1.3484,1.3484,1.3484,1.3484,0,423,423,423,423,423,423,423,423,423,423
"Arkansas","4","rawearn_p","rawearn",45,24,0,0.429,1.7628,4.6248,5.3159,6.0057,6.5553,7.4896,8.4931,9.5867,9.8374,0,135,553,1451,1668,1884,2056,2350,2664,3007,3086
"Arkansas","4","rawgrinc_p","rawgross",45,40,0,0.3448,1.1846,2.9783,3.685,4.9617,6.0937,6.9959,8.672,9.4682,9.8374,0,108,372,934,1156,1556,1912,2195,2720,2970,3086
"Arkansas","4","rawmedded_p","medical_deductions",45,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","4","rawrent_p","rawrent",45,28,0,0.0742,0.5572,0.8004,1.4135,1.8728,2.0338,2.1065,2.9197,3.7392,3.8253,0,23,175,251,443,588,638,661,916,1173,1200
"Arkansas","4","rawunearn_p","rawunearn",45,26,0,0.0653,0.8694,0.9049,1.1795,2.7957,3.0061,3.2961,4.7338,6.0113,6.0121,0,21,273,284,370,877,943,1034,1485,1886,1886
"Arkansas","5","rawcsded_p","rawcsded",41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","5","rawdepded_p","rawdepded",41,1,0,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,2.512,0,788,788,788,788,788,788,788,788,788,788
"Arkansas","5","rawearn_p","rawearn",41,17,0,2.6194,4.0529,4.2238,4.5604,6.1173,7.0628,7.7214,8.468,9.9816,10.2168,0,822,1271,1325,1431,1919,2216,2422,2656,3131,3205
"Arkansas","5","rawgrinc_p","rawgross",41,37,0,0.3963,2.2814,2.6771,3.0061,3.7106,4.92,6.1664,8.5655,10.8737,11.2432,0,124,716,840,943,1164,1543,1934,2687,3411,3527
"Arkansas","5","rawmedded_p","medical_deductions",41,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","5","rawrent_p","rawrent",41,30,0,0.0328,0.6376,1.0134,1.4358,1.5939,1.8266,2.0561,3.5544,4.6227,4.6828,0,10,200,318,450,500,573,645,1115,1450,1469
"Arkansas","5","rawunearn_p","rawunearn",41,25,0,0.363,1.3726,2.0312,2.3557,2.7064,3.0061,3.1731,5.2254,6.2794,6.3628,0,114,431,637,739,849,943,995,1639,1970,1996
"Arkansas","6","rawcsded_p","rawcsded",19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","6","rawdepded_p","rawdepded",19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","6","rawearn_p","rawearn",19,12,0,3.6228,5.2524,6.757,7.8215,8.5448,9.5301,10.1699,11.554,12.4307,12.5215,0,1136,1648,2120,2454,2680,2990,3190,3624,3900,3928
"Arkansas","6","rawgrinc_p","rawgross",19,18,0,1.7102,5.1897,6.1624,7.5323,8.5448,8.9697,9.6924,10.7412,12.4028,12.5215,0,537,1628,1933,2363,2680,2814,3040,3370,3891,3928
"Arkansas","6","rawmedded_p","medical_deductions",19,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","6","rawrent_p","rawrent",19,15,0,0.6907,1.5881,1.7252,2.072,2.1517,2.285,2.57,3.1992,3.7584,3.8253,0,217,498,541,650,675,717,806,1004,1179,1200
"Arkansas","6","rawunearn_p","rawunearn",19,10,0,0.2383,1.428,1.8328,2.6012,3.811,4.9149,5.592,7.9366,8.91,9.0182,0,75,448,575,816,1196,1542,1754,2490,2795,2829
"Arkansas","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","7","rawearn_p","rawearn",4,3,0,2.0555,2.1658,2.2238,2.2818,2.3398,3.3637,4.3876,6.4354,7.357,7.4594,0,645,679,698,716,734,1055,1376,2019,2308,2340
"Arkansas","7","rawgrinc_p","rawgross",4,4,0,4.2345,4.6197,4.8224,5.1654,5.5786,5.9917,6.687,9.2059,10.3395,10.4654,0,1328,1449,1513,1620,1750,1880,2098,2888,3243,3283
"Arkansas","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","7","rawrent_p","rawrent",4,4,0,0.3433,0.6886,0.8703,1.0156,1.1428,1.27,1.5301,2.5821,3.0555,3.1081,0,108,216,273,319,358,398,480,810,958,975
"Arkansas","7","rawunearn_p","rawunearn",4,4,0,2.1761,2.3959,2.5116,2.6414,2.7781,2.9149,3.3322,5.2888,6.1693,6.2671,0,683,752,788,829,871,914,1045,1659,1935,1966
"Arkansas","8","rawcsded_p","rawcsded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","8","rawdepded_p","rawdepded",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","8","rawearn_p","rawearn",3,1,0,8.8301,8.8301,8.8301,8.8301,8.8301,8.8301,8.8301,8.8301,8.8301,8.8301,0,2770,2770,2770,2770,2770,2770,2770,2770,2770,2770
"Arkansas","8","rawgrinc_p","rawgross",3,3,0,3.1411,5.5856,6.8722,8.1588,9.4453,10.2786,11.1119,12.7785,13.5284,13.6117,0,985,1752,2156,2559,2963,3224,3486,4009,4244,4270
"Arkansas","8","rawmedded_p","medical_deductions",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Arkansas","8","rawrent_p","rawrent",3,2,0,0.4484,0.7906,0.9707,1.1508,1.3309,1.511,1.6911,2.0513,2.2134,2.2314,0,141,248,304,361,418,474,530,644,694,700
"Arkansas","8","rawunearn_p","rawunearn",3,3,0,3.0478,3.7201,4.074,4.4278,4.7816,5.7144,6.6471,8.5126,9.3521,9.4453,0,956,1167,1278,1389,1500,1793,2085,2670,2934,2963
"California","1","rawcsded_p","rawcsded",521,4,0,0.2926,0.4017,0.459,0.5037,0.5419,0.5802,0.8164,2.0807,2.6496,2.7128,0,92,126,144,158,170,182,256,653,831,851
"California","1","rawdepded_p","rawdepded",521,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","1","rawearn_p","rawearn",521,81,0,0.0293,0.6376,1.2496,2.0561,2.8307,3.4906,3.8891,6.7612,11.9751,14.023,0,9,200,392,645,888,1095,1220,2121,3757,4399
"California","1","rawgrinc_p","rawgross",521,396,0,0.0531,1.5939,2.6554,3.1399,3.6245,3.7679,3.8317,5.3363,11.4668,17.4084,0,17,500,833,985,1137,1182,1202,1674,3597,5461
"California","1","rawmedded_p","medical_deductions",521,25,0,0.2237,0.3825,0.3825,0.4017,0.4144,0.4444,0.4463,0.8782,1.5737,1.6449,0,70,120,120,126,130,139,140,275,494,516
"California","1","rawrent_p","rawrent",521,315,0,0.1088,0.8671,1.0979,1.4919,1.6863,2.0045,2.4367,3.585,7.5654,9.7227,0,34,272,344,468,529,629,764,1125,2373,3050
"California","1","rawunearn_p","rawunearn",521,335,0,0.0896,1.854,2.6478,3.1642,3.6277,3.7679,3.7788,4.5955,6.816,10.3315,0,28,582,831,993,1138,1182,1185,1442,2138,3241
"California","2","rawcsded_p","rawcsded",140,1,0,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0.4112,0,129,129,129,129,129,129,129,129,129,129
"California","2","rawdepded_p","rawdepded",140,5,0,0.1938,0.2423,0.4801,0.9302,1.3803,1.4861,1.592,2.3143,2.716,2.7606,0,61,76,151,292,433,466,499,726,852,866
"California","2","rawearn_p","rawearn",140,47,0,0.5943,1.7794,2.3118,2.6095,2.9423,3.9974,5.3406,7.9209,10.6649,11.2177,0,186,558,725,819,923,1254,1675,2485,3346,3519
"California","2","rawgrinc_p","rawgross",140,129,0,0.1581,2.8288,3.7195,4.2801,4.89,5.453,6.4036,7.8202,10.2845,11.2177,0,50,887,1167,1343,1534,1711,2009,2453,3226,3519
"California","2","rawmedded_p","medical_deductions",140,6,0,0.3857,0.4463,0.4463,0.4463,0.4495,0.4527,0.4543,0.7284,0.9737,1.001,0,121,140,140,140,141,142,142,228,305,314
"California","2","rawrent_p","rawrent",140,114,0,0.3641,1.5939,1.7676,1.9643,2.4307,2.9372,3.2203,4.2461,6.0742,6.2544,0,114,500,554,616,762,921,1010,1332,1905,1962
"California","2","rawunearn_p","rawunearn",140,102,0,0.0963,2.6152,2.9551,3.7157,4.176,4.8046,5.698,6.5091,8.8806,10.3889,0,30,820,927,1166,1310,1507,1787,2042,2786,3259
"California","3","rawcsded_p","rawcsded",71,1,0,1.256,1.256,1.256,1.256,1.256,1.256,1.256,1.256,1.256,1.256,0,394,394,394,394,394,394,394,394,394,394
"California","3","rawdepded_p","rawdepded",71,3,0,0.6469,0.8237,0.9168,1.0099,1.103,1.2968,1.4906,1.8782,2.0527,2.072,0,203,258,288,317,346,407,468,589,644,650
"California","3","rawearn_p","rawearn",71,36,0,0.2118,2.2314,3.1479,3.8508,5.169,6.0026,6.8664,9.0787,10.7442,10.9595,0,66,700,988,1208,1621,1883,2154,2848,3370,3438
"California","3","rawgrinc_p","rawgross",71,62,0,0.5535,3.4686,3.7329,4.1823,5.314,6.153,6.7587,8.4511,10.5842,10.9595,0,174,1088,1171,1312,1667,1930,2120,2651,3320,3438
"California","3","rawmedded_p","medical_deductions",71,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","3","rawrent_p","rawrent",71,56,0,0.2471,1.2432,1.4361,1.9127,2.2394,2.5502,2.8387,4.5107,6.4871,7.0131,0,78,390,450,600,702,800,890,1415,2035,2200
"California","3","rawunearn_p","rawunearn",71,42,0,0.0194,1.9031,2.8046,3.4549,3.6388,3.7329,3.8193,6.328,7.9367,8.4922,0,6,597,880,1084,1142,1171,1198,1985,2490,2664
"California","4","rawcsded_p","rawcsded",40,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","4","rawdepded_p","rawdepded",40,4,0,0.2381,1.1285,1.5971,1.9988,2.3671,2.7354,3.0653,3.572,3.8,3.8253,0,75,354,501,627,743,858,962,1121,1192,1200
"California","4","rawearn_p","rawearn",40,19,0,0.1243,2.8562,3.6321,4.8734,5.9547,6.4036,7.2209,10.8588,12.6419,12.853,0,39,896,1139,1529,1868,2009,2265,3406,3966,4032
"California","4","rawgrinc_p","rawgross",40,38,0,1.08,4.5011,4.5011,5.0724,6.1237,6.3436,7.5993,10.665,14.0331,15.1642,0,339,1412,1412,1591,1921,1990,2384,3346,4402,4757
"California","4","rawmedded_p","medical_deductions",40,1,0,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324,0.5324,0,167,167,167,167,167,167,167,167,167,167
"California","4","rawrent_p","rawrent",40,35,0,0.6993,2.0249,2.5865,3.1878,3.5257,3.7086,5.0367,6.512,8.2942,8.7982,0,219,635,811,1000,1106,1163,1580,2043,2602,2760
"California","4","rawunearn_p","rawunearn",40,30,0,0.067,2.5253,3.7032,4.5011,4.5011,4.5394,5.643,6.9343,8.0565,8.1128,0,21,792,1162,1412,1412,1424,1770,2175,2527,2545
"California","5","rawcsded_p","rawcsded",26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","5","rawdepded_p","rawdepded",26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","5","rawearn_p","rawearn",26,17,0,0.8388,4.6216,5.4122,7.8164,8.2977,8.642,10.8805,13.7807,14.4142,14.533,0,263,1450,1698,2452,2603,2711,3413,4323,4522,4559
"California","5","rawgrinc_p","rawgross",26,25,0,4.3537,5.7826,7.3746,7.694,8.2977,8.9264,10.4342,13.6462,14.5039,14.533,0,1366,1814,2313,2414,2603,2800,3273,4281,4550,4559
"California","5","rawmedded_p","medical_deductions",26,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","5","rawrent_p","rawrent",26,25,0,1.3072,2.1141,2.2761,2.5502,3.5097,4.0969,5.2407,8.417,9.2088,9.4039,0,410,663,714,800,1101,1285,1644,2640,2889,2950
"California","5","rawunearn_p","rawunearn",26,17,0,0.8324,4.278,4.3188,4.7619,5.0143,5.2713,5.7718,6.7051,7.7215,7.7399,0,261,1342,1355,1494,1573,1654,1811,2103,2422,2428
"California","6","rawcsded_p","rawcsded",7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","6","rawdepded_p","rawdepded",7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","6","rawearn_p","rawearn",7,4,0,6.1054,6.605,6.868,8.2474,10.1849,12.1224,13.5113,14.0947,14.3572,14.3864,0,1915,2072,2154,2587,3195,3803,4238,4422,4504,4513
"California","6","rawgrinc_p","rawgross",7,7,0,4.9763,5.8138,6.0128,6.5853,7.3446,9.0449,10.8256,13.803,14.328,14.3864,0,1561,1824,1886,2066,2304,2837,3396,4330,4495,4513
"California","6","rawmedded_p","medical_deductions",7,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","6","rawrent_p","rawrent",7,6,0,3.5789,3.9847,4.0102,4.0357,4.329,4.6223,5.9101,7.3876,7.5583,7.5773,0,1123,1250,1258,1266,1358,1450,1854,2318,2371,2377
"California","6","rawunearn_p","rawunearn",7,4,0,3.274,4.2454,4.7567,5.0912,5.3373,5.5834,5.9072,6.8655,7.2967,7.3446,0,1027,1332,1492,1597,1674,1752,1853,2154,2289,2304
"California","7","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","7","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","7","rawearn_p","rawearn",4,3,0,6.9141,7.4568,7.7424,8.0281,8.3137,9.4982,10.6828,13.052,14.1181,14.2365,0,2169,2339,2429,2518,2608,2980,3351,4094,4429,4466
"California","7","rawgrinc_p","rawgross",4,4,0,5.7817,6.4303,6.7718,7.1712,7.5996,8.0281,8.906,12.4597,14.0588,14.2365,0,1814,2017,2124,2250,2384,2518,2794,3909,4410,4466
"California","7","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","7","rawrent_p","rawrent",4,3,0,1.6879,2.0198,2.1945,2.3691,2.5438,2.8001,3.0564,3.569,3.7997,3.8253,0,529,634,688,743,798,878,959,1120,1192,1200
"California","7","rawunearn_p","rawunearn",4,1,0,5.7475,5.7475,5.7475,5.7475,5.7475,5.7475,5.7475,5.7475,5.7475,5.7475,0,1803,1803,1803,1803,1803,1803,1803,1803,1803,1803
"California","8","rawcsded_p","rawcsded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","8","rawdepded_p","rawdepded",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","8","rawearn_p","rawearn",4,2,0,2.5353,3.4632,3.9515,4.4399,4.9283,5.4166,5.905,6.8817,7.3213,7.3701,0,795,1086,1240,1393,1546,1699,1852,2159,2297,2312
"California","8","rawgrinc_p","rawgross",4,3,0,7.2201,7.2783,7.3089,7.3395,7.3701,7.912,8.4539,9.5378,10.0255,10.0797,0,2265,2283,2293,2302,2312,2482,2652,2992,3145,3162
"California","8","rawmedded_p","medical_deductions",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","8","rawrent_p","rawrent",4,4,0,2.3151,3.905,4.7418,5.2853,5.6822,6.0791,7.1119,11.7214,13.7957,14.0261,0,726,1225,1488,1658,1783,1907,2231,3677,4328,4400
"California","8","rawunearn_p","rawunearn",4,2,0,7.2208,7.2923,7.3299,7.3675,7.4052,7.4428,7.4804,7.5556,7.5895,7.5932,0,2265,2288,2299,2311,2323,2335,2347,2370,2381,2382
"California","9","rawcsded_p","rawcsded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawdepded_p","rawdepded",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawearn_p","rawearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawgrinc_p","rawgross",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawmedded_p","medical_deductions",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawrent_p","rawrent",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"California","9","rawunearn_p","rawunearn",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colorado","1","rawcsded_p","rawcsded",494,8,0,0.1616,0.2295,0.2879,0.2945,0.3188,0.452,0.8403,1.2177,1.2579,1.2624,0,51,72,90,92,100,142,264,382,395,396
"Colorado","1","rawdepded_p","rawdepded",494,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colorado","1","rawearn_p","rawearn",494,98,0,0.0032,0.7357,1.2772,1.8361,2.5247,3.1393,3.6965,5.7226,12.3198,18.8779,0,1,231,401,576,792,985,1160,1795,3865,5922
"Colorado","1","rawgrinc_p","rawgross",494,358,0,0.0437,2.3232,2.9136,3.0061,3.1272,3.3484,3.9837,5.6873,9.3816,25.6678,0,14,729,914,943,981,1050,1250,1784,2943,8052
"Colorado","1","rawmedded_p","medical_deductions",494,48,0,0.2474,0.526,0.526,0.526,0.526,0.526,0.526,0.5355,2.3607,3.4364,0,78,165,165,165,165,165,165,168,741,1078
"Colorado","1","rawrent_p","rawrent",494,312,0,0.0272,0.8607,0.9582,1.2432,1.5939,1.9127,2.2314,3.5601,6.2855,8.9034,0,9,270,301,390,500,600,700,1117,1972,2793
"Colorado","1","rawunearn_p","rawunearn",494,287,0,0.0292,2.6286,2.9774,3.0061,3.0953,3.2094,3.7329,5.1992,7.5438,10.4463,0,9,825,934,943,971,1007,1171,1631,2366,3277
"Colorado","2","rawcsded_p","rawcsded",135,1,0,0.3188,0.3188,0.3188,0.3188,0.3188,0.3188,0.3188,0.3188,0.3188,0.3188,0,100,100,100,100,100,100,100,100,100,100
"Colorado","2","rawdepded_p","rawdepded",135,5,0,0.0231,0.0376,0.0504,0.0682,0.0861,0.0988,0.1116,0.5961,0.883,0.9149,0,7,12,16,21,27,31,35,187,277,287
"Colorado","2","rawearn_p","rawearn",135,51,0,0.0351,0.6376,1.9413,2.547,2.8052,3.8317,5.1865,7.6793,9.9809,11.3357,0,11,200,609,799,880,1202,1627,2409,3131,3556
"Colorado","2","rawgrinc_p","rawgross",135,109,0,0.1275,1.4855,2.1769,2.8977,3.2802,3.7928,5.1508,7.8457,11.1732,14.1377,0,40,466,683,909,1029,1190,1616,2461,3505,4435
"Colorado","2","rawmedded_p","medical_deductions",135,6,0,0.526,0.526,0.526,0.526,0.7635,1.001,1.001,3.0882,4.9668,5.1755,0,165,165,165,165,240,314,314,969,1558,1624
"Colorado","2","rawrent_p","rawrent",135,95,0,0.0525,0.9563,1.1399,1.293,1.5939,1.9675,2.614,4.5056,6.2692,6.452,0,16,300,358,406,500,617,820,1413,1967,2024
"Colorado","2","rawunearn_p","rawunearn",135,77,0,0.088,1.212,1.4664,1.9299,2.9232,3.1253,3.5276,6.3946,8.7226,8.7759,0,28,380,460,605,917,980,1107,2006,2736,2753
"Colorado","3","rawcsded_p","rawcsded",77,1,0,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0.2901,0,91,91,91,91,91,91,91,91,91,91
"Colorado","3","rawdepded_p","rawdepded",77,1,0,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0.0064,0,2,2,2,2,2,2,2,2,2,2
"Colorado","3","rawearn_p","rawearn",77,37,0,0.2999,1.4071,2.227,3.9158,4.89,7.189,8.0956,9.2821,10.2257,10.5642,0,94,441,699,1228,1534,2255,2540,2912,3208,3314
"Colorado","3","rawgrinc_p","rawgross",77,60,0,0.1425,1.782,2.606,3.4315,4.372,5.0422,7.1326,8.9595,10.7773,11.0838,0,45,559,818,1076,1372,1582,2238,2811,3381,3477
"Colorado","3","rawmedded_p","medical_deductions",77,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colorado","3","rawrent_p","rawrent",77,51,0,0.2646,1.2496,1.4536,1.8935,2.2314,3.1878,3.8253,5.7029,7.0386,7.3287,0,83,392,456,594,700,1000,1200,1789,2208,2299
"Colorado","3","rawunearn_p","rawunearn",77,34,0,0.0412,1.0896,1.5735,1.7883,2.8004,3.351,3.5534,5.1841,7.9892,8.9002,0,13,342,494,561,879,1051,1115,1626,2506,2792
"Colorado","4","rawcsded_p","rawcsded",39,1,0,0.8766,0.8766,0.8766,0.8766,0.8766,0.8766,0.8766,0.8766,0.8766,0.8766,0,275,275,275,275,275,275,275,275,275,275
"Colorado","4","rawdepded_p","rawdepded",39,1,0,0.3443,0.3443,0.3443,0.3443,0.3443,0.3443,0.3443,0.3443,0.3443,0.3443,0,108,108,108,108,108,108,108,108,108,108
"Colorado","4","rawearn_p","rawearn",39,22,0,1.4347,4.5763,5.3969,5.8846,6.2624,6.6089,8.5123,12.0516,13.3476,13.3918,0,450,1436,1693,1846,1964,2073,2670,3781,4187,4201
"Colorado","4","rawgrinc_p","rawgross",39,35,0,0.0385,2.6446,3.3892,4.4399,5.2726,5.9471,7.2668,11.9139,13.3202,13.3918,0,12,830,1063,1393,1654,1866,2280,3737,4179,4201
"Colorado","4","rawmedded_p","medical_deductions",39,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Colorado","4","rawrent_p","rawrent",39,26,0,0.5961,1.5907,1.9812,2.5343,2.7893,3.1081,4.1696,5.6407,8.5153,9.3561,0,187,499,622,795,875,975,1308,1770,2671,2935
"Colorado","4","rawunearn_p","rawunearn",39,16,0,0.0312,1.0169,1.2926,1.8712,2.2808,2.9136,3.7711,5.3969,9.895,10.5802,0,10,319,406,587,716,914,1183,1693,3104,3319
"Colorado","5","rawcsded_p","rawcsded",29,2,0,0.9003,0.9869,1.0325,1.0781,1.1237,1.1693,1.2149,1.306,1.3471,1.3516,0,282,310,324,338,352,367,381,410,423,424
"Colorado","5","rawdepded_p","rawdepded",29,2,0,0.6424,0.7345,0.7829,0.8314,0.8798,0.9283,0.9767,1.0736,1.1172,1.1221,0,202,230,246,261,276,291,306,337,350,352
"Colorado","5","rawearn_p","rawearn",29,21,0,0.3252,5.3873,10.2359,10.7172,11.3484,12.547,12.6203,15.0398,19.6219,20.4335,0,102,1690,3211,3362,3560,3936,3959,4718,6155,6410
"Colorado","5","rawgrinc_p","rawgross",29,27,0,0.5742,2.5667,5.2815,8.167,10.2901,11.1967,12.5744,15.2745,19.4657,20.5515,0,180,805,1657,2562,3228,3512,3945,4792,6106,6447
"Colorado","5","rawmedded_p","medical_deductions",29,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
