"target","rep","arm","variant","budget","n_admitted","n_scanned","base_rate","n_deployed","workload","precision","dollar_recall","n_core","n_buffer","slack"
"Nebraska",4,"selfscored","common",0.05,37609,20000,0.0613,23,0.0499,0.0455,0.0385,40,69,0
"Nebraska",4,"selfscored","common",0.1,37609,20000,0.0613,38,0.0999,0.125,0.2961,73,134,0
"Nebraska",4,"outoffold","own",0.05,37609,20000,0.0613,23,0.0499,0.1136,0.1157,40,54,0
"Nebraska",4,"outoffold","own",0.1,37609,20000,0.0613,37,0.0999,0.125,0.3057,71,99,0
"Nebraska",4,"selfscored","own",0.05,41674,20000,0.0613,23,0.0499,0.0682,0.0809,42,82,0
"Nebraska",4,"selfscored","own",0.1,41674,20000,0.0613,38,0.0999,0.1023,0.2702,82,165,0
"Nebraska",5,"outoffold","common",0.05,37278,20000,0.0613,18,0.0499,0.0909,0.0759,34,40,0
"Nebraska",5,"outoffold","common",0.1,37278,20000,0.0613,33,0.0999,0.1023,0.1955,60,122,0
"Nebraska",5,"selfscored","common",0.05,37278,20000,0.0613,22,0.0499,0.0227,0.0275,48,53,0
"Nebraska",5,"selfscored","common",0.1,37278,20000,0.0613,32,0.0999,0.1136,0.2715,70,115,0
"Nebraska",5,"outoffold","own",0.05,37278,20000,0.0613,18,0.0499,0.0909,0.0759,34,40,0
"Nebraska",5,"outoffold","own",0.1,37278,20000,0.0613,33,0.0999,0.1023,0.1955,60,122,0
"Nebraska",5,"selfscored","own",0.05,41403,20000,0.0613,24,0.0499,0.1591,0.2154,43,81,0
"Nebraska",5,"selfscored","own",0.1,41403,20000,0.0613,38,0.0999,0.1136,0.2898,80,143,0
"Nevada",1,"outoffold","common",0.05,36875,20000,0.0911,19,0.0494,0.2667,0.2007,18,62,0
"Nevada",1,"outoffold","common",0.1,36875,20000,0.0911,38,0.0999,0.2418,0.3064,51,106,0
"Nevada",1,"selfscored","common",0.05,36875,20000,0.0911,20,0.0494,0.2222,0.1504,28,33,0
"Nevada",1,"selfscored","common",0.1,36875,20000,0.0911,40,0.0999,0.2198,0.2618,45,105,0
"Nevada",1,"outoffold","own",0.05,36875,20000,0.0911,19,0.0494,0.2667,0.2007,18,62,0
"Nevada",1,"outoffold","own",0.1,36875,20000,0.0911,38,0.0999,0.2418,0.3064,51,106,0
"Nevada",1,"selfscored","own",0.05,41541,20000,0.0911,21,0.0494,0.2,0.136,33,49,0
"Nevada",1,"selfscored","own",0.1,41541,20000,0.0911,42,0.0999,0.2308,0.2728,63,117,0
"Nevada",2,"outoffold","common",0.05,36511,20000,0.0911,17,0.0494,0.1778,0.1401,26,47,0
"Nevada",2,"outoffold","common",0.1,36511,20000,0.0911,35,0.0999,0.1868,0.2644,38,123,0
"Nevada",2,"selfscored","common",0.05,36511,20000,0.0911,19,0.0494,0.2222,0.1618,25,48,0
"Nevada",2,"selfscored","common",0.1,36511,20000,0.0911,31,0.0999,0.2418,0.3092,49,96,0
"Nevada",2,"outoffold","own",0.05,36511,20000,0.0911,17,0.0494,0.1778,0.1401,26,47,0
"Nevada",2,"outoffold","own",0.1,36511,20000,0.0911,35,0.0999,0.1868,0.2644,38,123,0
"Nevada",2,"selfscored","own",0.05,41821,20000,0.0911,19,0.0494,0.2889,0.193,27,51,0
"Nevada",2,"selfscored","own",0.1,41821,20000,0.0911,33,0.0999,0.2308,0.2956,54,122,0
"Nevada",3,"outoffold","common",0.05,38402,20000,0.0911,19,0.0494,0.2222,0.1618,23,48,0
"Nevada",3,"outoffold","common",0.1,38402,20000,0.0911,33,0.0999,0.2308,0.2887,48,111,0
"Nevada",3,"selfscored","common",0.05,38402,20000,0.0911,19,0.0494,0.1556,0.1217,37,38,0
"Nevada",3,"selfscored","common",0.1,38402,20000,0.0911,35,0.0999,0.1648,0.2017,55,99,0
"Nevada",3,"outoffold","own",0.05,38402,20000,0.0911,19,0.0494,0.2222,0.1618,23,48,0
"Nevada",3,"outoffold","own",0.1,38402,20000,0.0911,33,0.0999,0.2308,0.2887,48,111,0
"Nevada",3,"selfscored","own",0.05,40777,20000,0.0911,17,0.0494,0.2222,0.1495,35,54,0
"Nevada",3,"selfscored","own",0.1,40777,20000,0.0911,46,0.0999,0.2198,0.2707,64,113,0
"Nevada",4,"outoffold","common",0.05,37609,20000,0.0911,12,0.0494,0.2,0.1389,15,46,0
"Nevada",4,"outoffold","common",0.1,37609,20000,0.0911,28,0.0999,0.2308,0.2902,32,117,0
"Nevada",4,"selfscored","common",0.05,37609,20000,0.0911,14,0.0494,0.2444,0.1718,28,39,0
"Nevada",4,"selfscored","common",0.1,37609,20000,0.0911,30,0.0999,0.2308,0.2994,44,138,0
"Nevada",4,"outoffold","own",0.05,37609,20000,0.0911,12,0.0494,0.2,0.1389,15,46,0
"Nevada",4,"outoffold","own",0.1,37609,20000,0.0911,28,0.0999,0.2308,0.2902,32,117,0
"Nevada",4,"selfscored","own",0.05,41674,20000,0.0911,13,0.0494,0.2222,0.1534,26,47,0
"Nevada",4,"selfscored","own",0.1,41674,20000,0.0911,33,0.0999,0.2418,0.3073,47,149,0
"Nevada",5,"outoffold","common",0.05,37278,20000,0.0911,15,0.0494,0.1778,0.1297,17,59,0
"Nevada",5,"outoffold","common",0.1,37278,20000,0.0911,31,0.0999,0.2418,0.2959,44,115,0
"Nevada",5,"selfscored","common",0.05,37278,20000,0.0911,17,0.0494,0.2222,0.1427,25,44,0
"Nevada",5,"selfscored","common",0.1,37278,20000,0.0911,38,0.0999,0.1868,0.2294,44,112,0
"Nevada",5,"outoffold","own",0.05,37278,20000,0.0911,15,0.0494,0.1778,0.1297,17,59,0
"Nevada",5,"outoffold","own",0.1,37278,20000,0.0911,31,0.0999,0.2418,0.2959,44,115,0
"Nevada",5,"selfscored","own",0.05,41403,20000,0.0911,18,0.0494,0.2444,0.1702,28,50,0
"Nevada",5,"selfscored","own",0.1,41403,20000,0.0911,36,0.0999,0.2088,0.2468,49,127,0
"New Hampshire",1,"outoffold","common",0.05,36875,20000,0.1113,13,0.05,0.2258,0.0895,26,60,0
"New Hampshire",1,"outoffold","common",0.1,36875,20000,0.1113,33,0.1,0.1935,0.1405,58,115,0
"New Hampshire",1,"selfscored","common",0.05,36875,20000,0.1113,17,0.05,0.3226,0.1609,29,55,0
"New Hampshire",1,"selfscored","common",0.1,36875,20000,0.1113,27,0.1,0.2742,0.2749,57,113,0
"New Hampshire",1,"outoffold","own",0.05,36875,20000,0.1113,13,0.05,0.2258,0.0895,26,60,0
"New Hampshire",1,"outoffold","own",0.1,36875,20000,0.1113,33,0.1,0.1935,0.1405,58,115,0
"New Hampshire",1,"selfscored","own",0.05,41541,20000,0.1113,17,0.05,0.3548,0.1905,36,63,0
"New Hampshire",1,"selfscored","own",0.1,41541,20000,0.1113,33,0.1,0.2419,0.2274,67,124,0
"New Hampshire",2,"outoffold","common",0.05,36511,20000,0.1113,15,0.05,0.1613,0.0887,30,50,0
"New Hampshire",2,"outoffold","common",0.1,36511,20000,0.1113,27,0.1,0.2581,0.2841,55,108,0
"New Hampshire",2,"selfscored","common",0.05,36511,20000,0.1113,15,0.05,0.2581,0.0973,33,52,0
"New Hampshire",2,"selfscored","common",0.1,36511,20000,0.1113,34,0.1,0.2419,0.2256,63,104,0
"New Hampshire",2,"outoffold","own",0.05,36511,20000,0.1113,15,0.05,0.1613,0.0887,30,50,0
"New Hampshire",2,"outoffold","own",0.1,36511,20000,0.1113,27,0.1,0.2581,0.2841,55,108,0
"New Hampshire",2,"selfscored","own",0.05,41821,20000,0.1113,12,0.05,0.1613,0.0523,27,65,0
"New Hampshire",2,"selfscored","own",0.1,41821,20000,0.1113,27,0.1,0.2581,0.249,60,122,0
"New Hampshire",3,"outoffold","common",0.05,38402,20000,0.1113,11,0.05,0.1935,0.1238,27,60,0
"New Hampshire",3,"outoffold","common",0.1,38402,20000,0.1113,28,0.1,0.1935,0.1882,59,116,0
"New Hampshire",3,"selfscored","common",0.05,38402,20000,0.1113,16,0.05,0.3226,0.1297,33,51,0
"New Hampshire",3,"selfscored","common",0.1,38402,20000,0.1113,29,0.1,0.2742,0.2485,58,112,0
"New Hampshire",3,"outoffold","own",0.05,38402,20000,0.1113,11,0.05,0.1935,0.1238,27,60,0
"New Hampshire",3,"outoffold","own",0.1,38402,20000,0.1113,28,0.1,0.1935,0.1882,59,116,0
"New Hampshire",3,"selfscored","own",0.05,40777,20000,0.1113,18,0.05,0.2581,0.111,37,48,0
"New Hampshire",3,"selfscored","own",0.1,40777,20000,0.1113,29,0.1,0.2419,0.1942,54,129,0
"New Hampshire",4,"outoffold","common",0.05,37609,20000,0.1113,18,0.05,0.3226,0.1548,31,54,0
"New Hampshire",4,"outoffold","common",0.1,37609,20000,0.1113,25,0.1,0.2581,0.2818,58,110,0
"New Hampshire",4,"selfscored","common",0.05,37609,20000,0.1113,14,0.05,0.2258,0.069,32,60,0
"New Hampshire",4,"selfscored","common",0.1,37609,20000,0.1113,23,0.1,0.2097,0.1801,61,118,0
"New Hampshire",4,"outoffold","own",0.05,37609,20000,0.1113,18,0.05,0.3226,0.1548,31,54,0
"New Hampshire",4,"outoffold","own",0.1,37609,20000,0.1113,25,0.1,0.2581,0.2818,58,110,0
"New Hampshire",4,"selfscored","own",0.05,41674,20000,0.1113,13,0.05,0.2581,0.1342,33,62,0
"New Hampshire",4,"selfscored","own",0.1,41674,20000,0.1113,26,0.1,0.1935,0.1834,58,133,0
"New Hampshire",5,"outoffold","common",0.05,37278,20000,0.1113,12,0.05,0.2258,0.1395,34,49,0
"New Hampshire",5,"outoffold","common",0.1,37278,20000,0.1113,26,0.1,0.1935,0.1971,56,103,0
"New Hampshire",5,"selfscored","common",0.05,37278,20000,0.1113,16,0.05,0.2581,0.1493,31,47,0
"New Hampshire",5,"selfscored","common",0.1,37278,20000,0.1113,28,0.1,0.2097,0.2171,53,115,0
"New Hampshire",5,"outoffold","own",0.05,37278,20000,0.1113,12,0.05,0.2258,0.1395,34,49,0
"New Hampshire",5,"outoffold","own",0.1,37278,20000,0.1113,26,0.1,0.1935,0.1971,56,103,0
"New Hampshire",5,"selfscored","own",0.05,41403,20000,0.1113,15,0.05,0.2258,0.1095,32,56,0
"New Hampshire",5,"selfscored","own",0.1,41403,20000,0.1113,28,0.1,0.2097,0.1981,56,137,0
"New Jersey",1,"outoffold","common",0.05,36875,20000,0.0942,11,0.0495,0.1935,0.1279,28,59,0
"New Jersey",1,"outoffold","common",0.1,36875,20000,0.0942,27,0.099,0.1452,0.1669,55,118,0
"New Jersey",1,"selfscored","common",0.05,36875,20000,0.0942,11,0.0495,0.1935,0.1804,21,65,0
"New Jersey",1,"selfscored","common",0.1,36875,20000,0.0942,27,0.099,0.2742,0.3641,56,105,0
"New Jersey",1,"outoffold","own",0.05,36875,20000,0.0942,11,0.0495,0.1935,0.1279,28,59,0
"New Jersey",1,"outoffold","own",0.1,36875,20000,0.0942,27,0.099,0.1452,0.1669,55,118,0
"New Jersey",1,"selfscored","own",0.05,41541,20000,0.0942,13,0.0495,0.1935,0.1804,20,65,0
"New Jersey",1,"selfscored","own",0.1,41541,20000,0.0942,31,0.099,0.2258,0.3402,51,128,0
"New Jersey",2,"outoffold","common",0.05,36511,20000,0.0942,13,0.0495,0.0645,0.0291,27,43,0
"New Jersey",2,"outoffold","common",0.1,36511,20000,0.0942,22,0.099,0.1774,0.2539,50,106,0
"New Jersey",2,"selfscored","common",0.05,36511,20000,0.0942,16,0.0495,0.1935,0.1082,30,50,0
"New Jersey",2,"selfscored","common",0.1,36511,20000,0.0942,27,0.099,0.2097,0.2098,53,101,0
"New Jersey",2,"outoffold","own",0.05,36511,20000,0.0942,13,0.0495,0.0645,0.0291,27,43,0
"New Jersey",2,"outoffold","own",0.1,36511,20000,0.0942,22,0.099,0.1774,0.2539,50,106,0
"New Jersey",2,"selfscored","own",0.05,41821,20000,0.0942,18,0.0495,0.1935,0.1448,32,49,0
"New Jersey",2,"selfscored","own",0.1,41821,20000,0.0942,31,0.099,0.2097,0.2419,54,123,0
"New Jersey",3,"outoffold","common",0.05,38402,20000,0.0942,9,0.0495,0.1613,0.1081,22,58,0
"New Jersey",3,"outoffold","common",0.1,38402,20000,0.0942,17,0.099,0.1774,0.2135,48,107,0
"New Jersey",3,"selfscored","common",0.05,38402,20000,0.0942,13,0.0495,0.0968,0.0723,31,59,0
"New Jersey",3,"selfscored","common",0.1,38402,20000,0.0942,27,0.099,0.1613,0.1962,57,114,0
"New Jersey",3,"outoffold","own",0.05,38402,20000,0.0942,9,0.0495,0.1613,0.1081,22,58,0
"New Jersey",3,"outoffold","own",0.1,38402,20000,0.0942,17,0.099,0.1774,0.2135,48,107,0
"New Jersey",3,"selfscored","own",0.05,40777,20000,0.0942,14,0.0495,0.1613,0.0919,32,71,0
"New Jersey",3,"selfscored","own",0.1,40777,20000,0.0942,28,0.099,0.1935,0.2115,61,141,0
"New Jersey",4,"outoffold","common",0.05,37609,20000,0.0942,15,0.0495,0.1935,0.1148,27,52,0
"New Jersey",4,"outoffold","common",0.1,37609,20000,0.0942,25,0.099,0.1935,0.271,48,119,0
"New Jersey",4,"selfscored","common",0.05,37609,20000,0.0942,10,0.0495,0.129,0.0897,27,58,0
"New Jersey",4,"selfscored","common",0.1,37609,20000,0.0942,21,0.099,0.1613,0.1815,55,112,0
"New Jersey",4,"outoffold","own",0.05,37609,20000,0.0942,15,0.0495,0.1935,0.1148,27,52,0
"New Jersey",4,"outoffold","own",0.1,37609,20000,0.0942,25,0.099,0.1935,0.271,48,119,0
"New Jersey",4,"selfscored","own",0.05,41674,20000,0.0942,11,0.0495,0.1613,0.1076,24,67,0
"New Jersey",4,"selfscored","own",0.1,41674,20000,0.0942,25,0.099,0.1774,0.1992,57,123,0
"New Jersey",5,"outoffold","common",0.05,37278,20000,0.0942,12,0.0495,0.2258,0.1591,23,61,0
"New Jersey",5,"outoffold","common",0.1,37278,20000,0.0942,29,0.099,0.2097,0.2544,56,99,0
"New Jersey",5,"selfscored","common",0.05,37278,20000,0.0942,14,0.0495,0.0645,0.0273,29,47,0
"New Jersey",5,"selfscored","common",0.1,37278,20000,0.0942,26,0.099,0.129,0.1185,56,111,0
"New Jersey",5,"outoffold","own",0.05,37278,20000,0.0942,12,0.0495,0.2258,0.1591,23,61,0
"New Jersey",5,"outoffold","own",0.1,37278,20000,0.0942,29,0.099,0.2097,0.2544,56,99,0
"New Jersey",5,"selfscored","own",0.05,41403,20000,0.0942,13,0.0495,0.0645,0.0252,26,56,0
"New Jersey",5,"selfscored","own",0.1,41403,20000,0.0942,27,0.099,0.129,0.1322,57,116,0
"New Mexico",1,"outoffold","common",0.05,36875,20000,0.1575,15,0.049,0.3404,0.1123,20,68,0
"New Mexico",1,"outoffold","common",0.1,36875,20000,0.1575,45,0.0991,0.3368,0.2269,50,90,0
"New Mexico",1,"selfscored","common",0.05,36875,20000,0.1575,21,0.0407,0.4103,0.1006,26,14,0
"New Mexico",1,"selfscored","common",0.1,36875,20000,0.1575,41,0.0991,0.3053,0.1942,28,67,0
"New Mexico",1,"outoffold","own",0.05,36875,20000,0.1575,15,0.049,0.3404,0.1123,20,68,0
"New Mexico",1,"outoffold","own",0.1,36875,20000,0.1575,45,0.0991,0.3368,0.2269,50,90,0
"New Mexico",1,"selfscored","own",0.05,41541,20000,0.1575,23,0.0417,0.45,0.1043,31,17,0
"New Mexico",1,"selfscored","own",0.1,41541,20000,0.1575,49,0.0991,0.3368,0.2351,32,78,0
"New Mexico",2,"outoffold","common",0.05,36511,20000,0.1575,17,0.049,0.383,0.0987,28,47,0
"New Mexico",2,"outoffold","common",0.1,36511,20000,0.1575,35,0.0991,0.3158,0.1894,49,124,0
"New Mexico",2,"selfscored","common",0.05,36511,20000,0.1575,18,0.049,0.2766,0.0959,23,45,0
"New Mexico",2,"selfscored","common",0.1,36511,20000,0.1575,37,0.0991,0.3474,0.2178,52,57,0
"New Mexico",2,"outoffold","own",0.05,36511,20000,0.1575,17,0.049,0.383,0.0987,28,47,0
"New Mexico",2,"outoffold","own",0.1,36511,20000,0.1575,35,0.0991,0.3158,0.1894,49,124,0
"New Mexico",2,"selfscored","own",0.05,41821,20000,0.1575,20,0.049,0.2766,0.0852,25,49,0
"New Mexico",2,"selfscored","own",0.1,41821,20000,0.1575,44,0.0991,0.3053,0.1851,59,80,0
"New Mexico",3,"outoffold","common",0.05,38402,20000,0.1575,15,0.049,0.3617,0.1155,25,43,0
"New Mexico",3,"outoffold","common",0.1,38402,20000,0.1575,34,0.0991,0.3263,0.2302,43,122,0
"New Mexico",3,"selfscored","common",0.05,38402,20000,0.1575,23,0.049,0.383,0.1122,34,30,0
"New Mexico",3,"selfscored","common",0.1,38402,20000,0.1575,46,0.0991,0.3053,0.1863,36,118,0
"New Mexico",3,"outoffold","own",0.05,38402,20000,0.1575,15,0.049,0.3617,0.1155,25,43,0
"New Mexico",3,"outoffold","own",0.1,38402,20000,0.1575,34,0.0991,0.3263,0.2302,43,122,0
"New Mexico",3,"selfscored","own",0.05,40777,20000,0.1575,24,0.049,0.383,0.1019,36,44,0
"New Mexico",3,"selfscored","own",0.1,40777,20000,0.1575,48,0.0991,0.3368,0.2415,39,139,0
"New Mexico",4,"outoffold","common",0.05,37609,20000,0.1575,12,0.049,0.3404,0.0983,18,44,0
"New Mexico",4,"outoffold","common",0.1,37609,20000,0.1575,31,0.0991,0.3053,0.1913,39,112,0
"New Mexico",4,"selfscored","common",0.05,37609,20000,0.1575,20,0.049,0.3617,0.1121,33,50,0
"New Mexico",4,"selfscored","common",0.1,37609,20000,0.1575,39,0.0991,0.3053,0.2059,49,117,0
"New Mexico",4,"outoffold","own",0.05,37609,20000,0.1575,12,0.049,0.3404,0.0983,18,44,0
"New Mexico",4,"outoffold","own",0.1,37609,20000,0.1575,31,0.0991,0.3053,0.1913,39,112,0
"New Mexico",4,"selfscored","own",0.05,41674,20000,0.1575,24,0.049,0.3404,0.1096,31,54,0
"New Mexico",4,"selfscored","own",0.1,41674,20000,0.1575,45,0.0991,0.3474,0.2493,44,140,0
"New Mexico",5,"outoffold","common",0.05,37278,20000,0.1575,21,0.049,0.3617,0.1042,29,51,0
"New Mexico",5,"outoffold","common",0.1,37278,20000,0.1575,42,0.0991,0.3579,0.2309,53,115,0
"New Mexico",5,"selfscored","common",0.05,37278,20000,0.1575,19,0.049,0.3617,0.1153,21,26,0
"New Mexico",5,"selfscored","common",0.1,37278,20000,0.1575,38,0.0991,0.3368,0.24,37,64,0
"New Mexico",5,"outoffold","own",0.05,37278,20000,0.1575,21,0.049,0.3617,0.1042,29,51,0
"New Mexico",5,"outoffold","own",0.1,37278,20000,0.1575,42,0.0991,0.3579,0.2309,53,115,0
"New Mexico",5,"selfscored","own",0.05,41403,20000,0.1575,23,0.049,0.3617,0.1052,23,47,0
"New Mexico",5,"selfscored","own",0.1,41403,20000,0.1575,39,0.0991,0.3263,0.2304,42,77,0
"New York",1,"outoffold","common",0.05,36875,20000,0.1288,14,0.0491,0.475,0.1697,24,64,0
"New York",1,"outoffold","common",0.1,36875,20000,0.1288,28,0.0994,0.2963,0.2153,53,133,0
"New York",1,"selfscored","common",0.05,36875,20000,0.1288,18,0.0491,0.35,0.1512,37,60,0
"New York",1,"selfscored","common",0.1,36875,20000,0.1288,26,0.0994,0.284,0.2815,63,111,0
"New York",1,"outoffold","own",0.05,36875,20000,0.1288,14,0.0491,0.475,0.1697,24,64,0
"New York",1,"outoffold","own",0.1,36875,20000,0.1288,28,0.0994,0.2963,0.2153,53,133,0
"New York",1,"selfscored","own",0.05,41541,20000,0.1288,15,0.0491,0.375,0.1437,36,71,0
"New York",1,"selfscored","own",0.1,41541,20000,0.1288,34,0.0994,0.3086,0.3172,72,127,0
"New York",2,"outoffold","common",0.05,36511,20000,0.1288,19,0.0491,0.275,0.1349,26,47,0
"New York",2,"outoffold","common",0.1,36511,20000,0.1288,18,0.0994,0.2346,0.1751,55,105,0
"New York",2,"selfscored","common",0.05,36511,20000,0.1288,21,0.0491,0.4,0.1486,38,68,0
"New York",2,"selfscored","common",0.1,36511,20000,0.1288,42,0.0994,0.3951,0.3343,72,139,0
"New York",2,"outoffold","own",0.05,36511,20000,0.1288,19,0.0491,0.275,0.1349,26,47,0
"New York",2,"outoffold","own",0.1,36511,20000,0.1288,18,0.0994,0.2346,0.1751,55,105,0
"New York",2,"selfscored","own",0.05,41821,20000,0.1288,20,0.0491,0.4,0.1435,30,79,0
"New York",2,"selfscored","own",0.1,41821,20000,0.1288,38,0.0994,0.3704,0.3191,74,161,0
"New York",3,"outoffold","common",0.05,38402,20000,0.1288,17,0.0491,0.425,0.1636,28,61,0
"New York",3,"outoffold","common",0.1,38402,20000,0.1288,34,0.0994,0.358,0.2956,59,115,0
"New York",3,"selfscored","common",0.05,38402,20000,0.1288,17,0.0491,0.35,0.1253,30,63,0
"New York",3,"selfscored","common",0.1,38402,20000,0.1288,38,0.0994,0.284,0.1902,59,132,0
"New York",3,"outoffold","own",0.05,38402,20000,0.1288,17,0.0491,0.425,0.1636,28,61,0
"New York",3,"outoffold","own",0.1,38402,20000,0.1288,34,0.0994,0.358,0.2956,59,115,0
"New York",3,"selfscored","own",0.05,40777,20000,0.1288,13,0.0491,0.275,0.1771,31,70,0
"New York",3,"selfscored","own",0.1,40777,20000,0.1288,27,0.0994,0.284,0.2957,67,146,0
"New York",4,"outoffold","common",0.05,37609,20000,0.1288,19,0.0491,0.35,0.1641,28,74,0
"New York",4,"outoffold","common",0.1,37609,20000,0.1288,39,0.0994,0.3457,0.3717,62,124,0
"New York",4,"selfscored","common",0.05,37609,20000,0.1288,16,0.0491,0.375,0.1367,36,70,0
"New York",4,"selfscored","common",0.1,37609,20000,0.1288,23,0.0994,0.3086,0.1876,69,132,0
"New York",4,"outoffold","own",0.05,37609,20000,0.1288,19,0.0491,0.35,0.1641,28,74,0
"New York",4,"outoffold","own",0.1,37609,20000,0.1288,39,0.0994,0.3457,0.3717,62,124,0
"New York",4,"selfscored","own",0.05,41674,20000,0.1288,16,0.0491,0.375,0.1393,37,65,0
"New York",4,"selfscored","own",0.1,41674,20000,0.1288,20,0.0994,0.284,0.1781,73,136,0
"New York",5,"outoffold","common",0.05,37278,20000,0.1288,18,0.0491,0.275,0.1149,28,69,0
"New York",5,"outoffold","common",0.1,37278,20000,0.1288,39,0.0994,0.3333,0.2584,66,115,0
"New York",5,"selfscored","common",0.05,37278,20000,0.1288,16,0.0491,0.325,0.1323,34,54,0
"New York",5,"selfscored","common",0.1,37278,20000,0.1288,28,0.0994,0.3333,0.2354,63,130,0
"New York",5,"outoffold","own",0.05,37278,20000,0.1288,18,0.0491,0.275,0.1149,28,69,0
"New York",5,"outoffold","own",0.1,37278,20000,0.1288,39,0.0994,0.3333,0.2584,66,115,0
"New York",5,"selfscored","own",0.05,41403,20000,0.1288,13,0.0491,0.3,0.1646,34,63,0
"New York",5,"selfscored","own",0.1,41403,20000,0.1288,26,0.0994,0.321,0.2662,65,152,0
"North Carolina",1,"outoffold","common",0.05,36875,20000,0.1268,27,0.0496,0.3111,0.1092,36,67,0
"North Carolina",1,"outoffold","common",0.1,36875,20000,0.1268,45,0.0992,0.2444,0.1688,71,159,0
"North Carolina",1,"selfscored","common",0.05,36875,20000,0.1268,19,0.0496,0.3111,0.1283,32,87,0
"North Carolina",1,"selfscored","common",0.1,36875,20000,0.1268,34,0.0992,0.3,0.2108,73,161,0
"North Carolina",1,"outoffold","own",0.05,36875,20000,0.1268,27,0.0496,0.3111,0.1092,36,67,0
"North Carolina",1,"outoffold","own",0.1,36875,20000,0.1268,45,0.0992,0.2444,0.1688,71,159,0
"North Carolina",1,"selfscored","own",0.05,41541,20000,0.1268,26,0.0496,0.3333,0.1354,34,86,0
"North Carolina",1,"selfscored","own",0.1,41541,20000,0.1268,41,0.0992,0.3111,0.2259,85,162,0
"North Carolina",2,"outoffold","common",0.05,36511,20000,0.1268,16,0.0496,0.3111,0.1345,34,57,0
"North Carolina",2,"outoffold","common",0.1,36511,20000,0.1268,36,0.0992,0.2222,0.1798,60,165,0
"North Carolina",2,"selfscored","common",0.05,36511,20000,0.1268,20,0.0496,0.2444,0.0887,36,58,0
"North Carolina",2,"selfscored","common",0.1,36511,20000,0.1268,36,0.0992,0.2333,0.1717,67,131,0
"North Carolina",2,"outoffold","own",0.05,36511,20000,0.1268,16,0.0496,0.3111,0.1345,34,57,0
"North Carolina",2,"outoffold","own",0.1,36511,20000,0.1268,36,0.0992,0.2222,0.1798,60,165,0
"North Carolina",2,"selfscored","own",0.05,41821,20000,0.1268,17,0.0496,0.2667,0.1083,28,74,0
"North Carolina",2,"selfscored","own",0.1,41821,20000,0.1268,42,0.0992,0.2444,0.18,66,159,0
"North Carolina",3,"outoffold","common",0.05,38402,20000,0.1268,22,0.0496,0.3111,0.1279,29,77,0
"North Carolina",3,"outoffold","common",0.1,38402,20000,0.1268,42,0.0992,0.2444,0.1974,71,150,0
"North Carolina",3,"selfscored","common",0.05,38402,20000,0.1268,20,0.0496,0.2667,0.1036,31,75,0
"North Carolina",3,"selfscored","common",0.1,38402,20000,0.1268,36,0.0992,0.2333,0.1673,71,147,0
"North Carolina",3,"outoffold","own",0.05,38402,20000,0.1268,22,0.0496,0.3111,0.1279,29,77,0
"North Carolina",3,"outoffold","own",0.1,38402,20000,0.1268,42,0.0992,0.2444,0.1974,71,150,0
"North Carolina",3,"selfscored","own",0.05,40777,20000,0.1268,23,0.0496,0.2444,0.0877,37,87,0
"North Carolina",3,"selfscored","own",0.1,40777,20000,0.1268,38,0.0992,0.2,0.1418,80,171,0
"North Carolina",4,"outoffold","common",0.05,37609,20000,0.1268,22,0.0496,0.2667,0.0944,29,83,0
"North Carolina",4,"outoffold","common",0.1,37609,20000,0.1268,37,0.0992,0.2444,0.1811,66,166,0
"North Carolina",4,"selfscored","common",0.05,37609,20000,0.1268,23,0.0496,0.3111,0.1182,33,60,0
"North Carolina",4,"selfscored","common",0.1,37609,20000,0.1268,32,0.0992,0.2556,0.1926,52,166,0
"North Carolina",4,"outoffold","own",0.05,37609,20000,0.1268,22,0.0496,0.2667,0.0944,29,83,0
"North Carolina",4,"outoffold","own",0.1,37609,20000,0.1268,37,0.0992,0.2444,0.1811,66,166,0
"North Carolina",4,"selfscored","own",0.05,41674,20000,0.1268,24,0.0496,0.2889,0.1112,35,71,0
"North Carolina",4,"selfscored","own",0.1,41674,20000,0.1268,37,0.0992,0.2667,0.1982,64,176,0
"North Carolina",5,"outoffold","common",0.05,37278,20000,0.1268,24,0.0496,0.2667,0.1065,29,76,0
"North Carolina",5,"outoffold","common",0.1,37278,20000,0.1268,35,0.0992,0.2333,0.1751,69,159,0
"North Carolina",5,"selfscored","common",0.05,37278,20000,0.1268,25,0.0496,0.3111,0.1126,38,62,0
"North Carolina",5,"selfscored","common",0.1,37278,20000,0.1268,42,0.0992,0.2778,0.1735,63,151,0
"North Carolina",5,"outoffold","own",0.05,37278,20000,0.1268,24,0.0496,0.2667,0.1065,29,76,0
"North Carolina",5,"outoffold","own",0.1,37278,20000,0.1268,35,0.0992,0.2333,0.1751,69,159,0
"North Carolina",5,"selfscored","own",0.05,41403,20000,0.1268,24,0.0496,0.3111,0.1366,42,70,0
"North Carolina",5,"selfscored","own",0.1,41403,20000,0.1268,47,0.0992,0.2667,0.1935,73,179,0
"North Dakota",1,"outoffold","common",0.05,36875,20000,0.0968,14,0.0484,0.1429,0.114,25,49,0
"North Dakota",1,"outoffold","common",0.1,36875,20000,0.0968,26,0.0991,0.1163,0.1772,52,73,0
"North Dakota",1,"selfscored","common",0.05,36875,20000,0.0968,16,0.0484,0.1905,0.1485,22,39,0
