"state","budget","hh","rank","rule_id","rule","n_new","k_new","own_n_flagged","f","pred_n","dpred_i1_fresh_overlap","dpred_min_i2_spectral","dpred_swm_i2_spectral","dpred_min_i3_nb_hellinger","dpred_swm_i3_nb_hellinger","dpred_min_i4_profile_tv","dpred_swm_i4_profile_tv","dpred_min_i5_signature","dpred_swm_i5_signature","dpred_min_i6_consensus","dpred_swm_i6_consensus","dpred_min_sec_profile_tv_nature","dpred_swm_sec_profile_tv_nature","dpred_min_sec_profile_tv_timing","dpred_swm_sec_profile_tv_timing","dpred_min_sec_profile_tv_cause","dpred_swm_sec_profile_tv_cause"
"South Carolina",10,"1",3,107,"rawben_rel_max >   0.751 & rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 832.000 & utilities <=  29.500",1,0,2,0.5,1,0.5,0.00867618625741169,0.00867618625741169,0.0711428518153715,0.0711428518153715,0.153809523809524,0.153809523809524,0.857142857142857,0.857142857142857,0.190546102041443,0.190546102041443,0.0928571428571429,0.0928571428571429,0.101428571428571,0.101428571428571,0.0628571428571429,0.0628571428571429
"South Carolina",10,"1",8,113,"rawben_rel_max >=   0.484 & rawben_rel_max <   0.989 & shelter_expenses_by_hh_size >= 879.000 & utilities <  31.000",1,0,3,0.333333333333333,2,0.333333333333333,0.0043976708521167,0.00871241864744098,0.0772573276695439,0.0951967787478257,0.045,0.0870425316775682,0,0.462982273201251,0.0516830101630066,0.153807497302262,0.104437229437229,0.105532119948178,0.0804545454545455,0.103346446740607,0.0454545454545455,0.0577305905773059
"South Carolina",10,"1",11,116,"rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 198.000 & utilities < 452.000",3,2,3,1,3,1,0.0231177093312284,0.0251379994948386,0.149837857224975,0.163851131175399,0.201801801801802,0.236151691174013,0.4,0.488095238095238,0.417768973658343,0.463494173055652,0.0299099099099099,0.0770969110924468,0.0803603603603604,0.135340953488275,0.0225225225225225,0.0460090528840529
"South Carolina",10,"1",19,111,"rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000",1,0,4,0.25,4,0.25,0.0234760316731092,0.0271610679087765,0.0836236557505838,0.131125860080614,0.0750394944707741,0.220546558518662,0,0.276793248945148,0.217567974462398,0.361595267033084,0.0771270593545475,0.10553134650303,0.0122590837282781,0.0712520555932278,0.0403972015346423,0.0645002726224155
"South Carolina",10,"1",21,88,"rawben_rel_max <   0.992 & shelter_expenses_by_hh_size >= 831.000 & unc_rawben_rel_max >=   0.270 & utilities < 277.000",5,3,8,0.625,5,0.625,0.00743288939215291,0.0162653433868041,0.0512496002795779,0.0948233509768147,0.0360779930452062,0.146615602488408,0.4,0.609360076408787,0.045574779617502,0.244828147431989,0.0492839199233419,0.0729998285558301,0.0259757076632222,0.0526261257125866,0.0237208147044213,0.0656119662239515
"South Carolina",10,"1",22,118,"rawben_rel_max >=   0.988 & rawben_rel_max <   1.000 & shelter_expenses_by_hh_size >= 692.000 & utilities < 580.000",1,0,4,0.25,6,0.25,0.0119429260779869,0.0267615431584545,0.0709643101919488,0.163954478057147,0.0351895519680754,0.229428300568053,0,0.37256663671758,0.0745695205465628,0.465354665030862,0.0238224801983192,0.0759836765055518,0.00332547312413085,0.0717462552160728,0.0278130479472761,0.0551244155220913
"South Carolina",10,"1",27,96,"rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 272.000 & unc_rawben_rel_max >   0.913 & utilities <= 346.000",1,0,2,0.5,7,0.5,0.00741441838296737,0.0261615294741532,0.0709667898411926,0.123705852651544,0.085612968591692,0.151758777108489,0.4,0.490495754587784,0.0956686072790567,0.332187197970292,0.0722637531148169,0.0920013633980734,0.0195238095238095,0.0545888309828889,0.0202634245187437,0.0520851311176791
"South Carolina",10,"1",36,106,"rawben_rel_max >   0.727 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 413.000 & utilities <=  28.500",4,0,9,0.444444444444444,8,0.444444444444444,0.00346936427702626,0.0256740565549811,0.0871911538154933,0.139222156689993,0.0307539682539683,0.149376944164467,0,0.352466279413213,0.0383864288209702,0.342131920409099,0.0505952380952381,0.0749708167721517,0.0496031746031746,0.0979068884877894,0.0135933806146572,0.0482170321351633
"South Carolina",10,"2-3",4,163,"cat_elig > 0.500 & children_i > 0.500 & rawben_rel_max > 0.996 & unc_rawben_rel_max > 1.690",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina",10,"2-3",5,226,"medical_deductions > 143 & shelter_expenses_by_hh_size <= 738 & total_deductions_by_hh_size > 503",1,1,1,1,1,1,0.259227866121219,0.259227866121219,0.203315235668485,0.203315235668485,0.6,0.6,1,1,0.812718642650338,0.812718642650338,0.320634920634921,0.320634920634921,0.285714285714286,0.285714285714286,0.101587301587302,0.101587301587302
"South Carolina",10,"2-3",6,188,"elderly_disabled_i > 0.500 & married <= 0.500 & rawben_rel_max > 0.996 & unc_rawben_rel_max > 1.550",1,1,1,1,2,1,0.0160562972719352,0.134440029452462,0.094924892334913,0.123822319133555,0.295238095238095,0.43104514533086,0.666666666666667,0.822510822510823,0.304846756422767,0.506292162271006,0.138095238095238,0.195238095238095,0.0619047619047619,0.148113790970934,0.0238095238095238,0.064378478664193
"South Carolina",10,"2-3",30,254,"rawben_rel_max <   0.678 & total_deductions_by_hh_size >= 584.000 & utilities < 417.000",1,1,1,1,3,1,0.101299946488596,0.164807248439091,0.217761077878761,0.232524019300747,0.374468085106383,0.422739361702128,0.8,0.94375,0.759826010125842,0.819669307047299,0.167173252279635,0.204300436930091,0.0785207700101317,0.119849449088146,0.0455927051671733,0.0759949658054711
"South Carolina",10,"2-3",33,209,"married <   1.00 & total_deductions_by_hh_size >= 392.00 & unc_rawben_rel_max >=   1.42",1,0,3,0.333333333333333,4,0.333333333333333,0.0158762291347682,0.122816343421122,0.0722466842882375,0.135808172539446,0.0797843665768194,0.300383793976536,0.6,0.747105788423154,0.173260416553358,0.485340034539437,0.0533692722371968,0.162202440333533,0.0626254516258531,0.120180571357142,0.0431266846361186,0.10266605631428
"South Carolina",10,"2-3",40,135,"HH_size_n >   2.5 & medical_deductions > 131.0 & months_since_cert_n <=   7.5 & shelter_expenses_by_hh_size > 298.0",3,0,3,1,5,1,0.0243970356741742,0.170077216999355,0.192430104004698,0.240292844942083,NA,NA,0.833333333333333,0.976653696498054,0.640860802068234,0.824902076704162,NA,NA,NA,NA,NA,NA
"South Carolina",10,"2-3",41,285,"total_deductions_by_hh_size > 524.000 & unc_rawben_rel_max <=   0.973 & utilities <= 392.000",1,1,2,0.5,6,0.5,0.0172605763771938,0.140952786333207,0.0899248607957703,0.207542816261081,0.147001934235977,0.342175213455792,0.5,0.84639175257732,0.197238306566907,0.722585732172552,0.0971953578336557,0.135820587345025,0.0754352030947776,0.100959167795108,0.028516295025729,0.0688820970309426
"South Carolina",10,"2-3",49,238,"months_since_cert_n <=  0.500 & total_deductions_by_hh_size > 83.500 & unc_rawben_rel_max <=  0.999 & utilities <= 22.000",1,0,1,1,7,1,0.0577024209163154,0.136386753948674,0.202524470737011,0.278714844187532,0.233350951374207,0.372477089753062,0.25,0.68652557319224,0.661679438759895,0.805806911205891,0.146405919661734,0.188069460131197,0.353488372093023,0.438441055816809,0.00830564784053154,0.104721504911692
"South Carolina",10,"4+",18,305,"HH_size_n >   4.50 & rawben_rel_max <=   0.88 & shelter_expenses_by_hh_size <= 268.00 & total_deductions_by_hh_size > 222.00",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Carolina",10,"4+",23,542,"total_deductions_by_hh_size > 37.500 & total_deductions_by_hh_size <= 89.300 & unc_rawben_rel_max <=  0.998",34,9,34,1,1,1,0.0208362994763287,0.0208362994763287,0.173255665995342,0.173255665995342,0.40125,0.40125,0.833333333333333,0.833333333333333,0.621066920838985,0.621066920838985,0.261666666666667,0.261666666666667,0.248333333333333,0.248333333333333,0.0416666666666667,0.0416666666666667
"South Carolina",10,"4+",31,516,"rawben_rel_max >=   0.623 & rawben_rel_max <   0.860 & total_deductions_by_hh_size < 105.000",15,5,31,0.483870967741935,2,0.483870967741935,0.00297525971995641,0.00353464185076118,0.0565707888421094,0.0623624072866359,0.0835189768976898,0.0956275880719596,0.8,0.80125260960334,0.102747955840367,0.124082377574048,0.0466790429042905,0.0549036341525593,0.0518976897689769,0.0573291786381143,0.0114480198019802,0.0123832913040782
"South Carolina",10,"4+",32,541,"total_deductions_by_hh_size >  14.600 & unc_rawben_rel_max >   0.363 & utilities <= 156.000",5,0,15,0.333333333333333,3,0.333333333333333,0.00652497696179142,0.0127957316918657,0.119314733501963,0.129854262757942,0.0937874251497006,0.135602421203084,0.8,0.891859144263537,0.223686052336274,0.278422938359513,0.0449398233236497,0.0493332352244536,0.0210022522522523,0.0404904234436768,0.0151276276276276,0.0162907282444118
"South Carolina",10,"4+",35,426,"months_since_cert_n >   4.500 & rawben_rel_max <=   0.977 & total_deductions_by_hh_size > 221.000 & utilities <= 454.000",1,0,1,1,4,1,0.000669017136700159,0.00488225812987553,0.137953548741492,0.209268677426301,0.172834645669291,0.177933855728404,0.6,0.770284165264535,0.430759350872953,0.515358234899254,0.143783299542647,0.155125265964216,0.13497375328084,0.160910949215801,0.198425196850394,0.21679102985826
"South Carolina",10,"4+",44,468,"months_since_cert_n >=   4 & total_deductions_by_hh_size >= 217 & total_deductions_by_hh_size < 261 & utilities < 462",2,0,2,1,5,1,0.0025152450345016,0.00848185954376286,0.0689402454366479,0.20246650725193,0.108548931383577,0.155928442275467,0.4,0.668518659461654,0.148029840807852,0.501013343259875,0.0608227542985698,0.111694106458941,0.0172213029355886,0.0491962982696265,0.0780170335850876,0.135731292760823
"South Carolina",10,"4+",46,518,"rawben_rel_max >=  0.756 & rawben_rel_max <  0.998 & total_deductions_by_hh_size < 93.300",3,1,26,0.115384615384615,6,0.115384615384615,0.00265985994387207,0.0119942563422132,0.0556889904536824,0.104421490917957,0.104220948410631,0.139825867792691,0,0.604071702944942,0.174282464097742,0.260351075045347,0.0622789508701895,0.0778249934700233,0.0106725146198831,0.0329595292232566,0.00453216374269006,0.026042705065377
"South Carolina",10,"4+",48,290,"HH_size_n <   6 & months_since_cert_n >=   4 & total_deductions_by_hh_size >= 232 & utilities < 442",1,0,3,0.333333333333333,7,0.333333333333333,0.00116133647011162,0.00672738583863723,0.0502160373174142,0.205705048747233,0.0943535904165825,0.213834216862186,0.4,0.839475022603978,0.0880204793085496,0.527185941818267,0.0596546310832025,0.0895938824484569,0.0570024900733562,0.131983682182439,0.0255064270812302,0.228440302676482
"South Dakota",5,"1",1,16,"count_divisible_by_100 <=   0.50 & months_since_cert_n >   3.50 & total_deductions_by_hh_size <= 810.00 & unc_rawben_rel_max >   1.93",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",5,"1",5,56,"medical_deductions > 610.00 & total_deductions_by_hh_size >   8.80 & unc_rawben_rel_max <=   1.05 & utilities <= 636.00",1,0,1,1,1,1,0.215633946217447,0.215633946217447,0.216786717551167,0.216786717551166,0.690909090909091,0.690909090909091,1,1,0.876923733225009,0.876923733225009,0.424242424242424,0.424242424242424,0.454545454545455,0.454545454545455,0.139393939393939,0.139393939393939
"South Dakota",5,"1",7,111,"rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000",2,0,3,0.666666666666667,2,0.666666666666667,0.043252210273389,0.16558447356675,0.148761392322119,0.223122909411602,0.553554502369668,0.61928591194572,0.666666666666667,0.899728997289973,0.49860496716633,0.788214249716609,0.127646129541864,0.295860699236032,0.0560821484992101,0.295470600117462,0.203145196036191,0.24302030827288
"South Dakota",5,"1",20,29,"elderly_disabled_i >=   1.00 & expedited_i <   1.00 & shelter_expenses_by_hh_size < 922.00 & unc_rawben_rel_max >=   1.82",3,0,4,0.75,3,0.75,0.0105391281214559,0.182036532667465,0.0696978593381868,0.197009464756091,0.0667693888032871,0.507015171337098,0.857142857142857,0.971160295103957,0.0943060225060494,0.727927043806244,0.128402670775552,0.262754353311375,0.0662557781201849,0.286873076952658,0.0523882896764253,0.194670462629369
"South Dakota",5,"1",32,65,"medical_deductions >= 201.000 & rawben_rel_max >=   0.762 & rawben_rel_max <   0.936 & total_deductions_by_hh_size >= 784.000",2,0,2,1,4,1,0.00171986033583153,0.123845475374372,0.139088051643003,0.18235554361995,0.0444444444444445,0.593033557997277,0.4,0.691851851851852,0.158073444634425,0.696395641218313,0.0666666666666666,0.272640190093265,0.0777777777777778,0.252111014993442,0.0555555555555555,0.181351881300204
"South Dakota",5,"2-3",2,195,"elderly_disabled_i >= 1.00 & married < 1.00 & unc_rawben_rel_max >= 1.42",2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",5,"2-3",10,242,"months_since_cert_n >=   2.0 & total_deductions_by_hh_size >= 341.0 & unc_rawben_rel_max >=   1.5",1,0,2,0.5,1,0.5,0.00706754318142024,0.00706754318142024,0.0859869950860844,0.0859869950860844,0.188235294117647,0.188235294117647,0.8,0.8,0.194930894201652,0.194930894201652,0.101176470588235,0.101176470588235,0.128235294117647,0.128235294117647,0.0752941176470588,0.0752941176470588
"South Dakota",5,"2-3",23,235,"medical_deductions >= 179.00 & rawben_rel_max >=   0.57 & shelter_expenses_by_hh_size >= 261.00 & utilities < 921.00",2,0,2,1,2,1,0.291701213948692,0.293110243387677,0.141689837597695,0.161450154227976,0.500608519269777,0.51395753887762,1,1,0.708062479908914,0.723131856942388,0.229655172413793,0.275614874915483,0.0875862068965518,0.17649601081812,0.046896551724138,0.0890590939824206
"South Dakota",5,"2-3",34,152,"cat_elig >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 437.0 & unc_rawben_rel_max <=   1.0",1,0,1,1,3,1,0.133324750409084,0.145631441807832,0.23968882219156,0.255479073719738,0.335568993952721,0.423687644571203,0.833333333333333,0.91156462585034,0.825686780358587,0.839268017441381,0.162506871907642,0.181657707233715,0.057196261682243,0.0976273358199226,0.0977460142935679,0.133279728907354
"South Dakota",5,"4+",12,335,"HH_size_n >=   5 & married <   1 & shelter_expenses_by_hh_size < 293 & total_deductions_by_hh_size >= 212",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",5,"4+",16,439,"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 227.000",4,0,4,1,1,1,0.0330378292069271,0.0330378292069271,0.153629395928661,0.153629395928661,0.178451178451178,0.178451178451178,0.666666666666667,0.666666666666667,0.455867906781029,0.455867906781029,0.242424242424242,0.242424242424242,0.237373737373737,0.237373737373737,0.0555555555555556,0.0555555555555556
"South Dakota",5,"4+",17,477,"months_since_cert_n >=   8.000 & rawben_rel_max <   0.965 & total_deductions_by_hh_size >= 178.000 & unc_rawben_rel_max >=   0.793",1,0,1,1,2,1,0.00598725065684274,0.0232714062631703,0.1212668770302,0.129407994612855,0.111111111111111,0.134326047254807,0.4,0.482020354315869,0.296052947041791,0.321588169315629,0.124098124098124,0.151930157207202,0.0988455988455989,0.141435082068328,0.0266955266955267,0.0325639863898439
"South Dakota",5,"4+",24,487,"months_since_cert_n >= 10.000 & rawben_rel_max >=  0.683 & rawben_rel_max <  0.820 & total_deductions_by_hh_size >= 27.000",2,0,2,1,3,1,0.00533059095804794,0.0163170887581192,0.106975875199076,0.166291068554251,0.0909090909090909,0.139094202168054,0.4,0.462047333903621,0.231804715823141,0.401823042648251,0.101298701298701,0.169615362828936,0.106493506493506,0.171241931720974,0.0353535353535353,0.0597975765640436
"South Dakota",5,"4+",26,309,"HH_size_n >   4.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.988 & total_deductions_by_hh_size > 206.000",2,0,2,1,4,1,0.00888274512563322,0.0128141902290069,0.0625260592794943,0.112553125682183,0.0737222976028946,0.123638312648012,0.4,0.426904055390702,0.145556516723229,0.284114036978181,0.0496004824363033,0.121650230228998,0.0330921151816674,0.104494662863058,0.0259158751696066,0.0683062191919981
"South Dakota",5,"4+",30,405,"expedited_i > 0.500 & months_since_cert_n > 4.500 & rawben_rel_max <= 0.921 & unc_rawben_rel_max > 0.766",1,1,1,1,5,1,0.00911848663794263,0.0285696487804805,0.106562424570514,0.169726950952899,0.143864013266998,0.182510702858962,0.4,0.655325670498084,0.374521546088002,0.510325632896135,0.179292929292929,0.192052345461163,0.0368686868686868,0.123457358676093,0.0771144278606965,0.130032119510589
"South Dakota",5,"4+",31,437,"months_since_cert_n >   5.500 & percent_abawd <=   0.268 & shelter_expenses_by_hh_size <= 500.000 & total_deductions_by_hh_size > 228.000",1,0,5,0.2,6,0.2,0.000925932234811619,0.0148966909972976,0.0326348349659694,0.100081096091419,0.0206543042363938,0.0807093392129168,0.4,0.58745997314327,0.00847833692191092,0.214234115984223,0.03972561435248,0.102562048197753,0.0379164782149857,0.082048500489916,0.00746268656716418,0.0549512043878606
"South Dakota",5,"4+",41,310,"HH_size_n >   4.500 & months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size > 263.000",1,0,3,0.333333333333333,7,0.333333333333333,0.00285590156588986,0.0111753766641297,0.0578764426607306,0.0985867277832283,0.0884912959381045,0.11278161961921,0.4,0.686425356480956,0.117781604227488,0.259651563956642,0.0718891038039974,0.108101300815177,0.0204169353105524,0.0649795047560416,0.0329469672912036,0.0678277448935507
"South Dakota",5,"4+",42,343,"HH_size_n >=   5.000 & rawben_rel_max >=   0.302 & rawben_rel_max <   0.942 & total_deductions_by_hh_size >= 236.000",1,0,1,1,8,1,0.0014405463825935,0.0102395980492239,0.0707575810463002,0.115974566215601,0.052812858783008,0.136389324679303,0.4,0.651274163877077,0.0857068399554593,0.279458549817268,0.0923076923076923,0.189013147771812,0.0931623931623932,0.177673234451616,0.0171031096563012,0.0607607696984161
"South Dakota",5,"4+",43,488,"months_since_cert_n >= 5.000 & rawben_rel_max >= 0.607 & rawben_rel_max < 0.625",1,1,1,1,9,1,0.000813832034307852,0.031519148440371,0.146636925742502,0.189949301319552,0.14021164021164,0.190546007063133,0.25,0.625468691413573,0.432097500578924,0.556612226863273,0.196414499605989,0.246165198169173,0.011608623548922,0.0787317585558032,0.12962962962963,0.232638450711465
"South Dakota",5,"4+",46,406,"expedited_i >=   1.000 & rawben_rel_max <   0.962 & total_deductions_by_hh_size >=   2.250 & total_deductions_by_hh_size < 124.000",1,1,1,1,10,1,0.00402798115666372,0.0250820379423286,0.139238630280726,0.187919363119194,0.0893719806763285,0.217310233838817,0.666666666666667,0.748029777948916,0.192543952446833,0.584568998104685,0.165458937198068,0.229396764748487,0.0254093732354602,0.106354837709098,0.0724637681159421,0.154138644316258
"South Dakota",10,"1",1,16,"count_divisible_by_100 <=   0.50 & months_since_cert_n >   3.50 & total_deductions_by_hh_size <= 810.00 & unc_rawben_rel_max >   1.93",1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",10,"1",5,56,"medical_deductions > 610.00 & total_deductions_by_hh_size >   8.80 & unc_rawben_rel_max <=   1.05 & utilities <= 636.00",1,0,1,1,1,1,0.215633946217447,0.215633946217447,0.216786717551167,0.216786717551166,0.690909090909091,0.690909090909091,1,1,0.876923733225009,0.876923733225009,0.424242424242424,0.424242424242424,0.454545454545455,0.454545454545455,0.139393939393939,0.139393939393939
"South Dakota",10,"1",7,111,"rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000",2,0,3,0.666666666666667,2,0.666666666666667,0.043252210273389,0.16558447356675,0.148761392322119,0.223122909411602,0.553554502369668,0.61928591194572,0.666666666666667,0.899728997289973,0.49860496716633,0.788214249716609,0.127646129541864,0.295860699236032,0.0560821484992101,0.295470600117462,0.203145196036191,0.24302030827288
"South Dakota",10,"1",20,29,"elderly_disabled_i >=   1.00 & expedited_i <   1.00 & shelter_expenses_by_hh_size < 922.00 & unc_rawben_rel_max >=   1.82",3,0,4,0.75,3,0.75,0.0105391281214559,0.182036532667465,0.0696978593381868,0.197009464756091,0.0667693888032871,0.507015171337098,0.857142857142857,0.971160295103957,0.0943060225060494,0.727927043806244,0.128402670775552,0.262754353311375,0.0662557781201849,0.286873076952658,0.0523882896764253,0.194670462629369
"South Dakota",10,"1",32,65,"medical_deductions >= 201.000 & rawben_rel_max >=   0.762 & rawben_rel_max <   0.936 & total_deductions_by_hh_size >= 784.000",2,0,2,1,4,1,0.00171986033583153,0.123845475374372,0.139088051643003,0.18235554361995,0.0444444444444445,0.593033557997277,0.4,0.691851851851852,0.158073444634425,0.696395641218313,0.0666666666666666,0.272640190093265,0.0777777777777778,0.252111014993442,0.0555555555555555,0.181351881300204
"South Dakota",10,"1",67,59,"medical_deductions > 96.200 & rawben_rel_max >  0.885 & rawben_rel_max <=  0.998 & unc_rawben_rel_max >  0.279",4,0,5,0.8,5,0.8,0.0116124263794174,0.111305491351169,0.113308194314185,0.157548739242605,0.147107438016529,0.482197226650258,0.4,0.72851029142042,0.266367742475045,0.627454120722568,0.0658402203856749,0.206489002570627,0.0416666666666667,0.202085905268637,0.0275949012466732,0.133595827557943
"South Dakota",10,"2-3",2,195,"elderly_disabled_i >= 1.00 & married < 1.00 & unc_rawben_rel_max >= 1.42",2,0,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",10,"2-3",10,242,"months_since_cert_n >=   2.0 & total_deductions_by_hh_size >= 341.0 & unc_rawben_rel_max >=   1.5",1,0,2,0.5,1,0.5,0.00706754318142024,0.00706754318142024,0.0859869950860844,0.0859869950860844,0.188235294117647,0.188235294117647,0.8,0.8,0.194930894201652,0.194930894201652,0.101176470588235,0.101176470588235,0.128235294117647,0.128235294117647,0.0752941176470588,0.0752941176470588
"South Dakota",10,"2-3",23,235,"medical_deductions >= 179.00 & rawben_rel_max >=   0.57 & shelter_expenses_by_hh_size >= 261.00 & utilities < 921.00",2,0,2,1,2,1,0.291701213948692,0.293110243387677,0.141689837597695,0.161450154227976,0.500608519269777,0.51395753887762,1,1,0.708062479908914,0.723131856942388,0.229655172413793,0.275614874915483,0.0875862068965518,0.17649601081812,0.046896551724138,0.0890590939824206
"South Dakota",10,"2-3",34,152,"cat_elig >   0.5 & HH_size_n >   2.5 & total_deductions_by_hh_size > 437.0 & unc_rawben_rel_max <=   1.0",1,0,1,1,3,1,0.133324750409084,0.145631441807832,0.23968882219156,0.255479073719738,0.335568993952721,0.423687644571203,0.833333333333333,0.91156462585034,0.825686780358587,0.839268017441381,0.162506871907642,0.181657707233715,0.057196261682243,0.0976273358199226,0.0977460142935679,0.133279728907354
"South Dakota",10,"2-3",47,232,"medical_deductions >= 151.000 & rawben_rel_max >=   0.145 & shelter_expenses_by_hh_size >= 455.000 & unc_rawben_rel_max >=  -0.205",2,0,3,0.666666666666667,4,0.666666666666667,0.0120219617466845,0.212690563310957,0.102671633321595,0.187778724578152,0.116420361247947,0.463951655230789,0.4,0.824666666666667,0.168639710268202,0.693549166763575,0.0858784893267652,0.250761877800857,0.0371100164203613,0.0999445407639907,0.0280112044817927,0.0686056130132792
"South Dakota",10,"2-3",58,251,"percent_abawd >= 1.000 & rawben_rel_max >= 0.360 & rawben_rel_max < 0.784",1,0,1,1,5,1,0.0878107105302172,0.170592445428722,0.204570644123229,0.246978422961342,0.242990654205608,0.401551888748275,0.833333333333333,0.935918147549812,0.766836229741612,0.84269744040215,0.1412864211105,0.204780910369622,0.0694520798973795,0.105061299266069,0.0434304562946674,0.0733997263616808
"South Dakota",10,"2-3",70,141,"HH_size_n >   2.500 & rawben_rel_max >   0.581 & total_deductions_by_hh_size > 338.000 & utilities >  29.500",1,0,1,1,6,1,0.0240150100494725,0.123251218071407,0.112136583909143,0.204868956877364,0.0726838683462007,0.311548878327185,0.666666666666667,0.820531400966184,0.204352206000216,0.618553519859734,0.105498721227621,0.178476524843715,0.00812677773262899,0.0695333669431201,0.0249360613810742,0.0593976240432887
"South Dakota",10,"2-3",80,250,"percent_abawd >=  0.500 & rawben_rel_max <  0.739 & total_deductions_by_hh_size >=  8.500 & utilities < 44.000",1,0,1,1,7,1,0.00552913762672823,0.132350193905502,0.150451119278141,0.294149045098231,0.240896358543417,0.441625138137311,0.6,0.868809754745739,0.38557535950581,0.839609787657246,0.162464985994398,0.290864534517156,0.0171428571428572,0.0602637475291981,0.0243697478991596,0.0657546522840958
"South Dakota",10,"2-3",85,206,"expedited_i >=   1.000 & rawben_rel_max <   0.909 & total_deductions_by_hh_size >=  23.500 & utilities < 285.000",2,0,3,0.666666666666667,8,0.666666666666667,0.00156271264191764,0.126679003795975,0.114223324334513,0.267783861857479,0.148841354723708,0.345197616595658,0.4,0.859898365970123,0.28946394020632,0.779058254193861,0.200534759358289,0.278956552619591,0.102803738317757,0.131621194054254,0.0254545454545455,0.0853629940707065
"South Dakota",10,"4+",12,335,"HH_size_n >=   5 & married <   1 & shelter_expenses_by_hh_size < 293 & total_deductions_by_hh_size >= 212",1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"South Dakota",10,"4+",16,439,"months_since_cert_n >   5.500 & rawben_rel_max <=   0.997 & shelter_expenses_by_hh_size <= 494.000 & total_deductions_by_hh_size > 227.000",4,0,4,1,1,1,0.0330378292069271,0.0330378292069271,0.153629395928661,0.153629395928661,0.178451178451178,0.178451178451178,0.666666666666667,0.666666666666667,0.455867906781029,0.455867906781029,0.242424242424242,0.242424242424242,0.237373737373737,0.237373737373737,0.0555555555555556,0.0555555555555556
"South Dakota",10,"4+",17,477,"months_since_cert_n >=   8.000 & rawben_rel_max <   0.965 & total_deductions_by_hh_size >= 178.000 & unc_rawben_rel_max >=   0.793",1,0,1,1,2,1,0.00598725065684274,0.0232714062631703,0.1212668770302,0.129407994612855,0.111111111111111,0.134326047254807,0.4,0.482020354315869,0.296052947041791,0.321588169315629,0.124098124098124,0.151930157207202,0.0988455988455989,0.141435082068328,0.0266955266955267,0.0325639863898439
"South Dakota",10,"4+",24,487,"months_since_cert_n >= 10.000 & rawben_rel_max >=  0.683 & rawben_rel_max <  0.820 & total_deductions_by_hh_size >= 27.000",2,0,2,1,3,1,0.00533059095804794,0.0163170887581192,0.106975875199076,0.166291068554251,0.0909090909090909,0.139094202168054,0.4,0.462047333903621,0.231804715823141,0.401823042648251,0.101298701298701,0.169615362828936,0.106493506493506,0.171241931720974,0.0353535353535353,0.0597975765640436
"South Dakota",10,"4+",26,309,"HH_size_n >   4.500 & months_since_cert_n >   4.500 & rawben_rel_max <=   0.988 & total_deductions_by_hh_size > 206.000",2,0,2,1,4,1,0.00888274512563322,0.0128141902290069,0.0625260592794943,0.112553125682183,0.0737222976028946,0.123638312648012,0.4,0.426904055390702,0.145556516723229,0.284114036978181,0.0496004824363033,0.121650230228998,0.0330921151816674,0.104494662863058,0.0259158751696066,0.0683062191919981
