"hh","id_i","id_j","n_lists_codeployed","n_catch_i","n_catch_j","catch_inter","complementarity","n_flag_tr_i","n_flag_tr_j","n_errcase_tr_i","n_errcase_tr_j","d_i1_fresh_overlap","d_i2_spectral","d_i3_nb_hellinger","d_i4_profile_tv","d_i5_signature","d_i6_consensus","d_sec_profile_tv_nature","d_sec_profile_tv_timing","d_sec_profile_tv_cause","rule_i","rule_j"
"1",3,72,2,23,3,0,1,33,46,17,25,1,0.143744186438362,0.241209025219492,NA,1,0.844565551602317,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","months_since_cert_n >   5.50 & shelter_expenses_by_hh_size <= 652.00 & unc_rawben_rel_max >   1.87 & utilities <= 508.00"
"1",3,73,1,23,24,0,1,33,116,17,51,1,0.17072438408242,0.25894347361095,NA,1,0.876279312010944,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","months_since_cert_n >=   5.00 & percent_abawd <   0.50 & unc_rawben_rel_max >=   1.82 & utilities < 366.00"
"1",3,79,2,23,43,0,1,33,287,17,110,1,0.166919605590958,0.270154171331321,NA,1,0.883865765579212,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","months_since_cert_n >=   7.00 & shelter_expenses_by_hh_size >= 462.00 & unc_rawben_rel_max >=   1.67 & utilities < 462.00"
"1",3,80,1,23,39,0,1,33,319,17,115,1,0.162789333846373,0.302324975260106,NA,1,0.896836153937865,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","months_since_cert_n >=   7.000 & rawben_rel_max >=   0.992 & unc_rawben_rel_max >=   1.550 & utilities < 392.000"
"1",3,85,3,23,23,1,0.956521739130435,33,69,17,38,0.939393939393939,0.0557925556188366,0.158210785224133,NA,1,0.553688748329286,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <    1.000 & shelter_expenses_by_hh_size >= 1180.000 & unc_rawben_rel_max >=    0.986 & utilities <  645.000"
"1",3,86,1,23,155,0,1,33,5073,17,389,0.939393939393939,0.510900971021131,0.270468572018993,NA,1,0.846724145504289,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <   0.968 & shelter_expenses_by_hh_size < 595.000 & utilities >= 149.000"
"1",3,88,4,23,83,3,0.869565217391304,33,256,17,109,0.939393939393939,0.070945219752487,0.185058767011252,NA,1,0.629308559703319,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <   0.992 & shelter_expenses_by_hh_size >= 831.000 & unc_rawben_rel_max >=   0.270 & utilities < 277.000"
"1",3,89,2,23,79,2,0.91304347826087,33,330,17,127,0.939393939393939,0.0835113384280014,0.194984617244705,NA,0.857142857142857,0.657037706368479,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 220.000 & unc_rawben_rel_max >=   0.986 & utilities < 688.000"
"1",3,92,1,23,97,3,0.869565217391304,33,422,17,137,0.939393939393939,0.077368854529806,0.19313957137062,NA,0.857142857142857,0.650436425017099,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 425.000 & unc_rawben_rel_max >=   0.986 & utilities < 800.000"
"1",3,94,1,23,32,3,0.869565217391304,33,80,17,37,0.939393939393939,0.0620774938424334,0.151104473206653,NA,1,0.547231791570189,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=    0.994 & shelter_expenses_by_hh_size > 1300.000 & unc_rawben_rel_max >    0.987"
"1",3,95,1,23,18,3,0.833333333333333,33,51,17,24,0.909090909090909,0.04576493794244,0.0627019605900493,NA,1,0.401319628772049,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=    0.998 & shelter_expenses_by_hh_size > 2260.000"
"1",3,96,2,23,47,2,0.91304347826087,33,234,17,98,0.96969696969697,0.0511383295904683,0.212912963851838,NA,0.857142857142857,0.683587156366283,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 272.000 & unc_rawben_rel_max >   0.913 & utilities <= 346.000"
"1",3,98,4,23,44,3,0.869565217391304,33,123,17,53,0.939393939393939,0.0626821434286574,0.163243067847836,NA,0.833333333333333,0.573630641993436,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 800.000 & unc_rawben_rel_max >   0.985"
"1",3,99,1,23,43,3,0.869565217391304,33,73,17,44,0.939393939393939,0.0683663915652036,0.14664427928416,NA,1,0.544169600220879,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=   0.992 & shelter_expenses_by_hh_size > 906.000 & unc_rawben_rel_max >   0.557 & utilities <=  29.500"
"1",3,101,2,23,83,3,0.869565217391304,33,466,17,168,0.939393939393939,0.0658017131790093,0.179676231817633,NA,0.857142857142857,0.613250880066264,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 588.000 & unc_rawben_rel_max >   0.322 & utilities <= 344.000"
"1",3,102,5,23,74,3,0.869565217391304,33,247,17,99,0.909090909090909,0.0801475858648859,0.144897238812123,NA,0.833333333333333,0.530320714343982,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max <=   0.998 & total_deductions_by_hh_size > 602.000 & utilities <= 272.000"
"1",3,103,2,23,164,0,1,33,4204,17,385,0.96969696969697,0.475507274640743,0.264187732109057,NA,0.857142857142857,0.861062479998494,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >   0.112 & shelter_expenses_by_hh_size <= 592.000 & unc_rawben_rel_max <=   0.978 & utilities >  55.500"
"1",3,105,1,23,398,15,0.347826086956522,33,3504,17,623,0.333333333333333,0.0454507069092153,0.166022096793053,NA,0.857142857142857,0.370634965456223,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >   0.397 & rawben_rel_max <=   0.995 & shelter_expenses_by_hh_size > 934.000 & total_deductions_by_hh_size > 639.000"
"1",3,108,3,23,25,3,0.869565217391304,33,59,17,32,0.939393939393939,0.0556788533909436,0.139320914637764,NA,0.833333333333333,0.515662355753845,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >   0.987 & rawben_rel_max <=   0.991 & total_deductions_by_hh_size > 938.000"
"1",3,110,1,23,24,0,1,33,75,17,33,1,0.103552641980488,0.170681610752787,NA,0.857142857142857,0.695930046497619,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >=    0.236 & shelter_expenses_by_hh_size < 1680.000 & total_deductions_by_hh_size >= 1280.000 & unc_rawben_rel_max >=    2.490"
"1",3,111,11,23,87,3,0.869565217391304,33,303,17,130,0.939393939393939,0.0864241897005261,0.174324568839781,NA,0.857142857142857,0.612221782973463,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >=   0.236 & rawben_rel_max <   1.000 & total_deductions_by_hh_size >= 511.000 & utilities < 249.000"
"1",3,116,3,23,53,1,0.956521739130435,33,171,17,81,0.96969696969697,0.0702077514158454,0.210901613278474,NA,0.857142857142857,0.703158826076316,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 198.000 & utilities < 452.000"
"1",3,117,2,23,93,3,0.869565217391304,33,345,17,128,0.939393939393939,0.079908928100444,0.189888345051887,NA,0.857142857142857,0.644581866556227,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","rawben_rel_max >=   0.988 & rawben_rel_max <   0.992 & total_deductions_by_hh_size >= 495.000 & utilities < 850.000"
"1",3,120,1,23,95,0,1,33,3624,17,223,1,0.51438252177954,0.290406306402892,NA,1,0.941921901570628,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","shelter_expenses_by_hh_size < 601 & total_deductions_by_hh_size < 199 & utilities >= 240"
"1",3,121,1,23,16,0,1,33,150,17,63,1,0.18982628543286,0.216106823366254,NA,0.857142857142857,0.829147920157126,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","shelter_expenses_by_hh_size < 961.00 & total_deductions_by_hh_size >=   5.00 & unc_rawben_rel_max >=   2.01 & utilities < 681.00"
"1",3,123,1,23,29,3,0.869565217391304,33,90,17,38,0.848484848484849,0.0584435827206343,0.0850228835333637,NA,0.8,0.407698148252731,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","shelter_expenses_by_hh_size > 2070.000 & unc_rawben_rel_max <=    0.991"
"1",3,124,2,23,58,3,0.869565217391304,33,165,17,64,0.939393939393939,0.0722585309591474,0.179985159782562,NA,0.833333333333333,0.618641089838921,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","shelter_expenses_by_hh_size > 504.0 & total_deductions_by_hh_size > 647.0 & utilities <=  29.5"
"1",3,127,1,23,114,0,1,33,3374,17,243,1,0.507309034961255,0.286149044038731,NA,1,0.940001756995037,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","total_deductions_by_hh_size <= 209.0000 & unc_rawben_rel_max >  -0.0302 & utilities > 222.0000"
"1",3,129,4,23,29,2,0.91304347826087,33,74,17,49,0.939393939393939,0.0522662275135556,0.186602040639215,NA,0.666666666666667,0.610966786518828,NA,NA,NA,"cat_elig >   0.500 & expedited_i >   0.500 & total_deductions_by_hh_size > 991.000 & unc_rawben_rel_max <=   0.991","total_deductions_by_hh_size > 336.000 & unc_rawben_rel_max >   0.891 & unc_rawben_rel_max <=   0.991 & utilities <=  29.500"
"1",4,5,1,41,7,7,0,234,40,85,20,0.05,0.0126873732326245,0.106979186863353,0.129333333333333,0.4,0.175039701132962,0.118666666666667,0.092,0.0546666666666666,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >   0.500 & medical_deductions > 498.000 & months_since_cert_n <=  10.500 & unc_rawben_rel_max <=   0.998"
"1",4,6,2,41,12,12,0,234,34,85,20,0.0588235294117647,0.00769757639478012,0.111144502815103,0.096,0.6,0.12467635096832,0.0986666666666667,0.04,0.0893333333333333,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >   0.500 & medical_deductions > 602.000 & rawben_rel_max <=   0.991"
"1",4,7,2,41,39,13,0.666666666666667,234,125,85,50,0.712,0.0238437788415383,0.101119352278139,0.340540540540541,0.833333333333333,0.388338996153768,0.14172972972973,0.0574054054054054,0.0953513513513514,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >=    1 & rawben_rel_max <    1 & total_deductions_by_hh_size >= 1340"
"1",4,8,7,41,22,0,1,234,104,85,46,1,0.14799752128097,0.185618647873289,0.552,0.666666666666667,0.786936712328848,0.362666666666667,0.226666666666667,0.184,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >=    1.00 & shelter_expenses_by_hh_size < 1720.00 & unc_rawben_rel_max >=    2.49 & utilities <  875.00"
"1",4,10,5,41,107,9,0.780487804878049,234,525,85,176,0.837606837606838,0.0271629530510554,0.148626985776354,0.559217391304348,0.857142857142857,0.528979239746729,0.144028985507246,0.0244927536231884,0.262724637681159,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >=   1 & rawben_rel_max <   1 & total_deductions_by_hh_size >= 450 & utilities < 277"
"1",4,11,3,41,69,2,0.951219512195122,234,321,85,118,1,0.0237788241719617,0.175339102086876,0.658974358974359,0.666666666666667,0.674154578868136,0.11348717948718,0.0586666666666666,0.282461538461539,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","cat_elig >=   1.000 & rawben_rel_max <   0.992 & unc_rawben_rel_max >=   0.986 & utilities < 626.000"
"1",4,13,3,41,31,9,0.709677419354839,234,89,85,39,0.797752808988764,0.022503305912017,0.125298283661866,0.375578947368421,0.857142857142857,0.438398653395199,0.175157894736842,0.0116491228070176,0.112421052631579,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","count_divisible_by_100 <=    0.500 & shelter_expenses_by_hh_size > 1300.000 & total_deductions_by_hh_size > 1370.000 & unc_rawben_rel_max <=    0.998"
"1",4,16,4,41,14,0,1,234,86,85,45,1,0.21911359264861,0.217960764779709,0.641333333333333,0.857142857142857,0.87533906654946,0.382909090909091,0.381212121212121,0.0185454545454545,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","count_divisible_by_100 <=   0.50 & months_since_cert_n >   3.50 & total_deductions_by_hh_size <= 810.00 & unc_rawben_rel_max >   1.93"
"1",4,20,3,41,46,0,1,234,292,85,105,1,0.226862836170089,0.185292476828391,0.604079470198675,0.833333333333333,0.824033637997082,0.262198675496689,0.322913907284768,0.0110198675496688,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >   0.5 & shelter_expenses_by_hh_size <= 850.0 & unc_rawben_rel_max >   1.7"
"1",4,24,1,41,43,3,0.926829268292683,234,139,85,67,0.985611510791367,0.0839841892732422,0.17031126769492,0.550918918918919,1,0.704201243879267,0.115171171171171,0.103495495495496,0.158414414414414,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >   0.500 & rawben_rel_max >   0.881 & shelter_expenses_by_hh_size > 474.000 & utilities <=  28.500"
"1",4,25,1,41,64,0,1,234,429,85,136,1,0.21359852479916,0.204659756622434,0.621263157894737,0.857142857142857,0.852505394925904,0.265684210526316,0.328421052631579,0.0218947368421053,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >   0.500 & rawben_rel_max >   0.994 & shelter_expenses_by_hh_size <= 814.000 & unc_rawben_rel_max >   1.470"
"1",4,26,3,41,22,0,1,234,109,85,50,1,0.193853750342259,0.186306843974277,0.574233766233766,0.857142857142857,0.808239294756823,0.233558441558442,0.396363636363636,0.0152727272727273,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >   0.500 & rawben_rel_max >   0.998 & shelter_expenses_by_hh_size <= 676.000 & unc_rawben_rel_max >   1.790"
"1",4,27,5,41,111,9,0.780487804878049,234,487,85,174,0.833333333333333,0.059370611019236,0.138889427446281,0.500131868131868,0.857142857142857,0.569366431545316,0.127150183150183,0.0457142857142857,0.206505494505495,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >   0.500 & total_deductions_by_hh_size > 438.000 & unc_rawben_rel_max >   0.316 & utilities <= 276.000"
"1",4,28,2,41,20,0,1,234,103,85,44,1,0.156409988649029,0.245326433759758,0.646068965517241,0.857142857142857,0.880935707900404,0.245793103448276,0.208275862068966,0.0223448275862069,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >  0.50 & months_since_cert_n <= 17.50 & unc_rawben_rel_max >  1.25 & utilities <= 14.50"
"1",4,30,4,41,31,0,1,234,142,85,69,1,0.192050959029102,0.223719765255448,0.660404494382023,0.857142857142857,0.873008110535507,0.31514606741573,0.333033707865169,0.105258426966292,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >=   1.00 & rawben_rel_max >=   1.00 & unc_rawben_rel_max >=   1.52 & utilities < 313.00"
"1",4,31,2,41,49,0,1,234,293,85,117,1,0.21329913020122,0.229242326478982,0.606419161676647,0.857142857142857,0.882646574894436,0.253077844311377,0.298922155688623,0.0374131736526946,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >=   1.00 & shelter_expenses_by_hh_size < 860.00 & unc_rawben_rel_max >=   1.45 & utilities < 462.00"
"1",4,34,1,41,89,0,1,234,591,85,186,1,0.205525015896674,0.18507990108786,0.608452830188679,0.857142857142857,0.816386756438258,0.273509433962264,0.265660377358491,0.0780377358490566,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","elderly_disabled_i >=   1.000 & rawben_rel_max >=   0.992 & unc_rawben_rel_max >=   1.550 & utilities < 612.000"
"1",4,36,1,41,20,0,1,234,111,85,49,1,0.225307630123071,0.206855214353082,0.595506849315069,0.857142857142857,0.856545710598666,0.257753424657534,0.266849315068493,0.0414246575342465,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","expedited_i <=   0.50 & percent_abawd <=   0.50 & shelter_expenses_by_hh_size <= 850.00 & unc_rawben_rel_max >   1.93"
"1",4,37,1,41,32,0,1,234,191,85,74,1,0.226294924136273,0.176868586555727,0.606165137614679,0.833333333333333,0.809929785946343,0.314935779816514,0.264587155963303,0.0239266055045872,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","expedited_i <=   0.50 & shelter_expenses_by_hh_size <= 968.00 & unc_rawben_rel_max >   1.93"
"1",4,38,2,41,19,0,1,234,131,85,64,1,0.232469276597773,0.189781504228846,0.603918367346939,0.857142857142857,0.833036848502161,0.312408163265306,0.341632653061224,0.0297142857142858,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","expedited_i <=   0.50 & total_deductions_by_hh_size <= 920.00 & unc_rawben_rel_max >   1.93 & utilities <= 684.00"
"1",4,39,1,41,9,8,0.111111111111111,234,41,85,22,0.121951219512195,0.00659425778583438,0.134358659718091,0.188,0.666666666666667,0.224723718795494,0.134666666666667,0.048,0.188,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","homeless <=   0.500 & medical_deductions > 400.000 & rawben_rel_max <=   0.996 & unc_rawben_rel_max >   0.828"
"1",4,40,2,41,11,0,1,234,60,85,26,0.983333333333333,0.0662161291520678,0.124987911606158,0.717176470588235,0.857142857142857,0.6478467591575,0.278117647058823,0.171764705882353,0.332235294117647,"cat_elig >   0.500 & medical_deductions > 226.000 & unc_rawben_rel_max >   0.316 & unc_rawben_rel_max <=   0.991","homeless >   0.500 & rawben_rel_max <=   0.991 & shelter_expenses_by_hh_size > 672.000 & unc_rawben_rel_max >   0.792"
