"hh_size","rule","source","n_flagged_train","precision_train","n_flagged","workload_pct","errors_caught","clean_flagged","precision_holdout","recall_holdout","dollar_recall","precision_any_holdout"
"4+","children_i %in% c(TRUE) & rawben_rel_max <= 0.950971295007895 & utilities > 851 & expedited_i %in% c(TRUE)","rf",10,0.3,5,0.12,0,5,0,0,0,0.375
"4+","count_divisible_by_100 > 0.5 & medical_deductions <= 0.5 & months_since_cert_n > 6.5 & months_since_cert_n <= 11.5 & months_since_cert_n <= 7.5 & unc_rawben_rel_max > 0.732888767918708","rf",10,0.3,8,0.19,0,8,0,0,0,0
"4+","count_divisible_by_100 > 1.5 & rawben_rel_max > 0.996407185628743 & total_deductions_by_hh_size <= 131.541666666667","rf",10,0.3,1,0.02,0,1,0,0,0,0
"4+","elderly_disabled_i %in% c(TRUE) & percent_abawd <= 0.190909090909091 & shelter_expenses_by_hh_size > 249.125 & utilities > 451 & shelter_expenses_by_hh_size <= 254.075","rf",10,0.3,5,0.12,0,5,0,0,0,0.167
"4+","expedited_i %in% c(TRUE) & count_divisible_by_100 <= 0.5 & medical_deductions <= 65 & unc_rawben_rel_max <= 0.756524060870662 & HH_size_n <= 6.5 & total_deductions_by_hh_size > 265.655 & utilities > 450","rf",10,0.3,3,0.07,0,3,0,0,0,0.25
"4+","homeless %in% c(FALSE) & count_divisible_by_100 > 0.5 & utilities > 889 & married > 0.5","rf",10,0.3,9,0.21,1,8,0.111,0.004,0.002,0.385
"4+","homeless %in% c(FALSE) & rawben_rel_max <= 0.764430014430014 & expedited_i %in% c(FALSE) & unc_rawben_rel_max > 0.76344537815126","rf",10,0.3,4,0.09,2,2,0.5,0.008,0.006,0.6
"4+","married <= 0.5 & HH_size_n > 7.5 & elderly_disabled_i %in% c(FALSE) & rawben_rel_max <= 0.899083924349882 & total_deductions_by_hh_size <= 117.533333333333","rf",30,0.3,16,0.38,2,14,0.125,0.008,0.015,0.222
"4+","married <= 0.5 & homeless %in% c(FALSE) & rawben_rel_max > 0.974824343248986 & total_deductions_by_hh_size > 461.1083686127","rf",10,0.3,3,0.07,0,3,0,0,0,0.4
"4+","medical_deductions <= 0.5 & percent_abawd > 0.464285714285714 & count_divisible_by_100 <= 0.5 & total_deductions_by_hh_size > 268.325","rf",10,0.3,4,0.09,0,4,0,0,0,0.333
"4+","months_since_cert_n <= 10.5 & months_since_cert_n > 5.5 & total_deductions_by_hh_size > 372.125 & utilities > 503.5","rf",10,0.3,12,0.28,1,11,0.083,0.004,0.006,0.267
"4+","percent_abawd <= 0.174242424242424 & percent_abawd <= 0.0555555555555556 & count_divisible_by_100 > 0.5 & utilities > 889","rf",20,0.3,15,0.35,2,13,0.133,0.008,0.008,0.35
"4+","percent_abawd > 0.1125 & unc_rawben_rel_max > 1.20483042137718 & cat_elig > 1.5","rf",10,0.3,1,0.02,0,1,0,0,0,0
"4+","percent_abawd > 0.118055555555556 & HH_size_n > 7.5","rf",10,0.3,7,0.16,1,6,0.143,0.004,0.001,0.333
"4+","percent_abawd > 0.174242424242424 & elderly_disabled_i %in% c(TRUE) & total_deductions_by_hh_size > 233.275","rf",10,0.3,4,0.09,0,4,0,0,0,0.2
"4+","percent_abawd > 0.225 & shelter_expenses_by_hh_size > 487.125","rf",20,0.3,16,0.38,2,14,0.125,0.008,0.007,0.222
"4+","rawben_rel_max > 0.951898313282147 & shelter_expenses_by_hh_size > 421.6 & elderly_disabled_i %in% c(TRUE) & married > 0.5","rf",10,0.3,8,0.19,2,6,0.25,0.008,0.008,0.25
"4+","shelter_expenses_by_hh_size <= 263.166666666667 & expedited_i %in% c(TRUE) & homeless %in% c(FALSE) & shelter_expenses_by_hh_size > 256.946428571429","rf",10,0.3,7,0.16,0,7,0,0,0,0.222
"4+","total_deductions_by_hh_size <= 28.525 & HH_size_n > 7.5 & HH_size_n <= 10.5 & months_since_cert_n > 5.5","rf",10,0.3,7,0.16,0,7,0,0,0,0
"4+","total_deductions_by_hh_size > 160.05 & total_deductions_by_hh_size <= 160.47","rf",10,0.3,2,0.05,0,2,0,0,0,0
"4+","total_deductions_by_hh_size > 319.75 & shelter_expenses_by_hh_size <= 721.75 & percent_abawd > 0.125","rf",10,0.3,9,0.21,0,9,0,0,0,0.182
"4+","unc_rawben_rel_max > 0.592938852504815 & utilities > 851 & count_divisible_by_100 > 0.5","rf",20,0.3,13,0.31,2,11,0.154,0.008,0.007,0.267
"4+","utilities <= 974 & HH_size_n <= 4.5 & married > 0.5 & children_i %in% c(FALSE) & total_deductions_by_hh_size > 250.625","rf",10,0.3,2,0.05,0,2,0,0,0,0.5
"4+","homeless %in% c(FALSE) & medical_deductions <= 0.5 & months_since_cert_n > 2.5 & utilities > 786.5 & unc_rawben_rel_max <= 0.898044162072939 & cat_elig > 0.5 & total_deductions_by_hh_size > 167.76 & months_since_cert_n > 7.5 & cat_elig > 1.5","rf",37,0.297,1,0.02,0,1,0,0,0,0
"4+","HH_size_n <= 5.5 & married <= 0.5 & utilities > 851 & count_divisible_by_100 > 0.5","rf",17,0.294,5,0.12,1,4,0.2,0.004,0.005,0.429
"4+","percent_abawd <= 0.775 & months_since_cert_n > 8.5 & utilities > 889 & rawben_rel_max <= 0.994347379239466 & elderly_disabled_i %in% c(FALSE)","rf",34,0.294,31,0.73,8,23,0.258,0.032,0.021,0.395
"4+","percent_abawd > 0.05 & shelter_expenses_by_hh_size > 520.625","rf",17,0.294,12,0.28,2,10,0.167,0.008,0.007,0.231
"4+","rawben_rel_max <= 0.951895797305697 & HH_size_n <= 12.5 & percent_abawd <= 0.45 & expedited_i %in% c(TRUE) & HH_size_n > 6.5","rf",17,0.294,10,0.24,1,9,0.1,0.004,0.006,0.308
"4+","utilities >= 880.5 & shelter_expenses_by_hh_size >= 430.8 & months_since_cert_n >= 6.5","boosted",34,0.294,38,0.9,7,31,0.184,0.028,0.022,0.295
"4+","unc_rawben_rel_max < 0.9808 & HH_size_n >= 4.5 & percent_abawd >= 0.1548 & rawben_rel_max >= 0.8306","boosted",24,0.292,7,0.16,1,6,0.143,0.004,0.01,0.333
"4+","utilities > 851 & count_divisible_by_100 > 0.5 & shelter_expenses_by_hh_size > 280","rf",24,0.292,11,0.26,3,8,0.273,0.012,0.013,0.5
"4+","total_deductions_by_hh_size >= 182.2 & total_deductions_by_hh_size < 189.7 & months_since_cert_n < 3.5 & HH_size_n >= 4.5","boosted",38,0.289,25,0.59,2,23,0.08,0.008,0.013,0.179
"4+","HH_size_n > 4.5 & percent_abawd <= 0.174242424242424 & percent_abawd > 0.0555555555555556 & married <= 0.5 & elderly_disabled_i %in% c(FALSE)","rf",14,0.286,12,0.28,1,11,0.083,0.004,0.002,0.389
"4+","HH_size_n >= 4.5 & total_deductions_by_hh_size >= 188.5 & months_since_cert_n < 6.5 & total_deductions_by_hh_size < 193.3","boosted",42,0.286,22,0.52,2,20,0.091,0.008,0.013,0.31
"4+","cat_elig <= 1.5 & expedited_i %in% c(TRUE) & months_since_cert_n > 6.5 & rawben_rel_max <= 0.867880379853449","rf",28,0.286,22,0.52,1,21,0.045,0.004,0.007,0.25
"4+","count_divisible_by_100 > 1.5 & rawben_rel_max > 0.987425149700599 & HH_size_n <= 5.5","rf",14,0.286,5,0.12,0,5,0,0,0,0.167
"4+","homeless %in% c(FALSE) & unc_rawben_rel_max <= 0.974824343248986 & shelter_expenses_by_hh_size > 170.125 & shelter_expenses_by_hh_size <= 171.468253968254","rf",14,0.286,13,0.31,1,12,0.077,0.004,0.001,0.077
"4+","married > 0.5 & unc_rawben_rel_max > 1.19054987565626 & months_since_cert_n <= 0.5","rf",21,0.286,3,0.07,1,2,0.333,0.004,0.002,0.5
"4+","months_since_cert_n <= 33.5 & HH_size_n > 4.5 & months_since_cert_n > 0.5 & utilities > 851 & months_since_cert_n > 8.5","rf",35,0.286,30,0.71,5,25,0.167,0.02,0.017,0.286
"4+","percent_abawd <= 0.775 & percent_abawd > 0.0555555555555556 & percent_abawd > 0.118055555555556 & shelter_expenses_by_hh_size > 529.375","rf",14,0.286,11,0.26,1,10,0.091,0.004,0.002,0.091
"4+","shelter_expenses_by_hh_size <= 254.875 & percent_abawd <= 0.125 & count_divisible_by_100 > 1.5 & rawben_rel_max > 0.987425149700599","rf",14,0.286,2,0.05,0,2,0,0,0,0
"4+","shelter_expenses_by_hh_size > 453.425 & percent_abawd > 0.225 & children_i %in% c(TRUE) & percent_abawd <= 0.325","rf",14,0.286,13,0.31,1,12,0.077,0.004,0.002,0.077
"4+","total_deductions_by_hh_size > 41.925 & expedited_i %in% c(TRUE) & utilities > 902","rf",14,0.286,13,0.31,0,13,0,0,0,0.188
"4+","unc_rawben_rel_max < 1.198 & rawben_rel_max < 0.938 & rawben_rel_max >= 0.7848 & utilities >= 952","boosted",21,0.286,38,0.9,5,33,0.132,0.02,0.02,0.214
"4+","unc_rawben_rel_max > 0.898003910797645 & count_divisible_by_100 > 1.5 & cat_elig <= 1.5","rf",14,0.286,6,0.14,0,6,0,0,0,0.333
"4+","utilities > 851 & count_divisible_by_100 <= 0.5 & shelter_expenses_by_hh_size > 623.5 & rawben_rel_max <= 0.940390544707091","rf",14,0.286,20,0.47,1,19,0.05,0.004,0.002,0.095
"4+","shelter_expenses_by_hh_size >= 167.8 & cat_elig >= 1.5 & rawben_rel_max < 0.9368 & rawben_rel_max >= 0.9104","boosted",46,0.283,3,0.07,0,3,0,0,0,0
"4+","HH_size_n >= 5.5 & months_since_cert_n >= 1.5 & total_deductions_by_hh_size >= 160 & shelter_expenses_by_hh_size < 234.8","boosted",32,0.281,27,0.64,0,27,0,0,0,0.1
"4+","HH_size_n >= 4.5 & rawben_rel_max < 0.9671 & rawben_rel_max >= 0.9464 & shelter_expenses_by_hh_size >= 248.1","boosted",25,0.28,8,0.19,2,6,0.25,0.008,0.013,0.5
"4+","expedited_i %in% c(FALSE) & rawben_rel_max > 0.965909070899436 & total_deductions_by_hh_size > 436.75 & HH_size_n <= 5.5","rf",18,0.278,9,0.21,1,8,0.111,0.004,0.002,0.273
"4+","percent_abawd > 0.126984126984127 & utilities > 517.5 & unc_rawben_rel_max > 1.1308699296135","rf",18,0.278,10,0.24,0,10,0,0,0,0.167
"4+","rawben_rel_max <= 0.971601382488479 & homeless %in% c(FALSE) & expedited_i %in% c(TRUE) & HH_size_n > 6.5","rf",18,0.278,10,0.24,1,9,0.1,0.004,0.006,0.308
"4+","unc_rawben_rel_max > 0.902264162695817 & cat_elig > 1.5 & months_since_cert_n > 12.5","rf",18,0.278,16,0.38,1,15,0.062,0.004,0.008,0.062
"4+","unc_rawben_rel_max > 1.36287425149701","rf",18,0.278,16,0.38,3,13,0.188,0.012,0.009,0.278
"4+","unc_rawben_rel_max >= 1.364","boosted",18,0.278,15,0.35,3,12,0.2,0.012,0.009,0.294
"4+","unc_rawben_rel_max <= 0.938029798573459 & count_divisible_by_100 <= 1.5 & shelter_expenses_by_hh_size > 265.375 & unc_rawben_rel_max > 0.923581408611349","rf",29,0.276,17,0.4,3,14,0.176,0.012,0.018,0.263
"4+","utilities > 598 & unc_rawben_rel_max <= 0.944638545489666 & unc_rawben_rel_max > 0.923355361562101","rf",29,0.276,19,0.45,1,18,0.053,0.004,0.004,0.053
"4+","shelter_expenses_by_hh_size > 166.916666666667 & unc_rawben_rel_max <= 0.944150659719522 & cat_elig > 1.5 & rawben_rel_max > 0.910678210678211","rf",51,0.275,5,0.12,0,5,0,0,0,0.167
"4+","HH_size_n <= 5.5 & expedited_i %in% c(TRUE) & utilities > 942","rf",11,0.273,10,0.24,0,10,0,0,0,0.091
"4+","cat_elig <= 1.5 & rawben_rel_max > 0.596473185502441 & rawben_rel_max <= 0.616455467844569 & HH_size_n > 6.5","rf",11,0.273,8,0.19,2,6,0.25,0.008,0.007,0.455
"4+","children_i %in% c(FALSE) & cat_elig <= 1.5 & cat_elig > 0.5 & rawben_rel_max > 0.877844311377246","rf",11,0.273,9,0.21,1,8,0.111,0.004,0.002,0.273
"4+","children_i %in% c(FALSE) & married > 0.5 & shelter_expenses_by_hh_size > 416","rf",11,0.273,5,0.12,1,4,0.2,0.004,0.002,0.429
"4+","count_divisible_by_100 <= 0.5 & percent_abawd > 0.183333333333333 & HH_size_n <= 7.5 & total_deductions_by_hh_size > 316.85","rf",11,0.273,9,0.21,0,9,0,0,0,0.182
"4+","count_divisible_by_100 > 0.5 & count_divisible_by_100 > 1.5 & utilities <= 420.5 & rawben_rel_max > 0.996407185628743","rf",11,0.273,3,0.07,0,3,0,0,0,0.25
"4+","count_divisible_by_100 > 0.5 & rawben_rel_max > 0.822982060073402 & rawben_rel_max <= 0.845317524782018","rf",11,0.273,7,0.16,1,6,0.143,0.004,0.012,0.25
"4+","elderly_disabled_i %in% c(TRUE) & medical_deductions <= 82.5 & total_deductions_by_hh_size > 455.7 & shelter_expenses_by_hh_size <= 596","rf",11,0.273,2,0.05,0,2,0,0,0,0
"4+","elderly_disabled_i %in% c(TRUE) & rawben_rel_max <= 0.618923287330598 & total_deductions_by_hh_size > 349.6 & children_i %in% c(TRUE)","rf",11,0.273,6,0.14,0,6,0,0,0,0
"4+","expedited_i %in% c(FALSE) & shelter_expenses_by_hh_size > 440.325 & children_i %in% c(FALSE)","rf",11,0.273,3,0.07,1,2,0.333,0.004,0.002,0.6
"4+","expedited_i %in% c(FALSE) & utilities <= 851 & children_i %in% c(FALSE) & rawben_rel_max > 0.929728848754105","rf",11,0.273,4,0.09,0,4,0,0,0,0
"4+","married > 0.5 & cat_elig <= 1.5 & shelter_expenses_by_hh_size > 466.775 & months_since_cert_n > 7.5","rf",22,0.273,21,0.49,4,17,0.19,0.016,0.014,0.261
"4+","married > 0.5 & percent_abawd > 0.3875 & cat_elig > 1.5 & shelter_expenses_by_hh_size > 217","rf",11,0.273,2,0.05,0,2,0,0,0,0
"4+","months_since_cert_n <= 6.5 & percent_abawd <= 0.775 & percent_abawd <= 0.55 & rawben_rel_max <= 0.938029798573459 & rawben_rel_max > 0.935680336455027","rf",11,0.273,4,0.09,0,4,0,0,0,0.2
"4+","percent_abawd <= 0.45 & HH_size_n <= 4.5 & children_i %in% c(TRUE) & percent_abawd > 0.125 & rawben_rel_max > 0.863705066742158 & total_deductions_by_hh_size > 158.625","rf",22,0.273,13,0.31,1,12,0.077,0.004,0.003,0.143
"4+","percent_abawd > 0.190909090909091 & HH_size_n > 5.5 & married <= 0.5","rf",11,0.273,4,0.09,0,4,0,0,0,0
"4+","percent_abawd > 0.354166666666667 & utilities > 848","rf",11,0.273,6,0.14,1,5,0.167,0.004,0.004,0.286
"4+","rawben_rel_max <= 0.974824343248986 & utilities > 863.5 & count_divisible_by_100 > 0.5 & cat_elig > 0.5 & married > 0.5","rf",11,0.273,7,0.16,0,7,0,0,0,0.364
"4+","rawben_rel_max > 0.909719349406033 & utilities > 546.5 & unc_rawben_rel_max > 1.34737923946557","rf",11,0.273,10,0.24,1,9,0.1,0.004,0.002,0.1
"4+","rawben_rel_max > 0.992107490478206 & count_divisible_by_100 > 1.5 & HH_size_n <= 5.5 & shelter_expenses_by_hh_size > 97.3","rf",11,0.273,4,0.09,0,4,0,0,0,0.2
"4+","shelter_expenses_by_hh_size > 441.975 & months_since_cert_n <= 2.5 & percent_abawd > 0.125","rf",11,0.273,8,0.19,0,8,0,0,0,0.111
"4+","total_deductions_by_hh_size > 10.225 & homeless %in% c(TRUE) & percent_abawd <= 0.125 & rawben_rel_max > 0.921988795518207","rf",11,0.273,7,0.16,0,7,0,0,0,0.3
"4+","total_deductions_by_hh_size > 188.126666666667 & utilities > 851 & HH_size_n <= 4.5 & married <= 0.5 & shelter_expenses_by_hh_size <= 476.125 & months_since_cert_n > 1.5 & count_divisible_by_100 <= 0.5 & months_since_cert_n <= 4.5","rf",11,0.273,8,0.19,0,8,0,0,0,0.111
"4+","unc_rawben_rel_max <= 1.41173756383337 & married <= 0.5 & cat_elig <= 0.5 & total_deductions_by_hh_size <= 112.633333333333 & HH_size_n > 8.5","rf",11,0.273,3,0.07,0,3,0,0,0,0
"4+","unc_rawben_rel_max > 1.26928076016518 & count_divisible_by_100 <= 0.5 & elderly_disabled_i %in% c(TRUE) & shelter_expenses_by_hh_size > 477.125","rf",11,0.273,4,0.09,0,4,0,0,0,0
"4+","HH_size_n >= 5.5 & total_deductions_by_hh_size >= 127 & rawben_rel_max >= 0.622 & shelter_expenses_by_hh_size < 187.5","boosted",37,0.27,17,0.4,1,16,0.059,0.004,0.01,0.111
"4+","months_since_cert_n < 23.5 & rawben_rel_max < 0.9519 & rawben_rel_max >= 0.9347 & total_deductions_by_hh_size >= 168.8","boosted",37,0.27,16,0.38,2,14,0.125,0.008,0.008,0.263
"4+","total_deductions_by_hh_size > 161.125 & utilities > 851 & utilities <= 863.5","rf",37,0.27,28,0.66,3,25,0.107,0.012,0.006,0.167
"4+","expedited_i %in% c(FALSE) & count_divisible_by_100 <= 0.5 & shelter_expenses_by_hh_size > 453.425 & percent_abawd > 0.225","rf",26,0.269,17,0.4,2,15,0.118,0.008,0.007,0.286
"4+","shelter_expenses_by_hh_size <= 247.675 & unc_rawben_rel_max <= 0.898003910797645 & married <= 0.5 & rawben_rel_max > 0.89048138231462","rf",26,0.269,10,0.24,1,9,0.1,0.004,0.006,0.357
"4+","shelter_expenses_by_hh_size >= 175.3 & cat_elig >= 1.5 & rawben_rel_max >= 0.345 & rawben_rel_max < 0.3598","boosted",26,0.269,3,0.07,0,3,0,0,0,0.25
"4+","HH_size_n > 7.5 & count_divisible_by_100 <= 0.5 & unc_rawben_rel_max > 1.1290617982702","rf",15,0.267,8,0.19,1,7,0.125,0.004,0.002,0.125
"4+","HH_size_n >= 4.5 & unc_rawben_rel_max < 0.9706 & rawben_rel_max >= 0.9378 & shelter_expenses_by_hh_size >= 248.1","boosted",30,0.267,12,0.28,2,10,0.167,0.008,0.013,0.375
"4+","cat_elig <= 2.5 & married > 0.5 & shelter_expenses_by_hh_size > 469.375 & percent_abawd > 0.225","rf",15,0.267,8,0.19,1,7,0.125,0.004,0.005,0.364
"4+","count_divisible_by_100 <= 0.5 & HH_size_n > 8.5 & months_since_cert_n <= 0.5","rf",15,0.267,7,0.16,1,6,0.143,0.004,0.001,0.143
"4+","elderly_disabled_i %in% c(FALSE) & rawben_rel_max <= 0.971325796505653 & expedited_i %in% c(TRUE) & HH_size_n > 6.5","rf",15,0.267,9,0.21,1,8,0.111,0.004,0.006,0.333
"4+","expedited_i %in% c(FALSE) & unc_rawben_rel_max > 0.256090571614765 & unc_rawben_rel_max <= 0.259727353803032","rf",15,0.267,5,0.12,0,5,0,0,0,0
"4+","expedited_i %in% c(TRUE) & utilities > 902","rf",15,0.267,13,0.31,0,13,0,0,0,0.188
"4+","married <= 0.5 & elderly_disabled_i %in% c(TRUE) & percent_abawd > 0.183333333333333 & utilities > 396.5","rf",15,0.267,5,0.12,0,5,0,0,0,0.286
"4+","married <= 0.5 & percent_abawd > 0.0555555555555556 & utilities > 851","rf",15,0.267,15,0.35,1,14,0.067,0.004,0.002,0.125
"4+","married > 0.5 & total_deductions_by_hh_size > 298.86 & months_since_cert_n <= 3.5 & utilities > 742.5","rf",15,0.267,10,0.24,0,10,0,0,0,0
"4+","months_since_cert_n > 13.5 & married > 0.5 & rawben_rel_max > 0.775130258962594","rf",15,0.267,8,0.19,2,6,0.25,0.008,0.003,0.333
"4+","percent_abawd <= 0.190909090909091 & unc_rawben_rel_max <= 0.952038369304556 & rawben_rel_max > 0.95024868748273","rf",15,0.267,9,0.21,1,8,0.111,0.004,0.002,0.273
"4+","rawben_rel_max > 0.882345591075913 & cat_elig <= 1.5 & elderly_disabled_i %in% c(FALSE) & count_divisible_by_100 > 1.5","rf",15,0.267,6,0.14,0,6,0,0,0,0.333
"4+","rawben_rel_max > 0.980678901936387 & medical_deductions <= 70 & total_deductions_by_hh_size > 467.5","rf",15,0.267,3,0.07,1,2,0.333,0.004,0.002,0.5
"4+","shelter_expenses_by_hh_size >= 271.5 & utilities >= 902 & months_since_cert_n >= 6.5","boosted",60,0.267,71,1.67,14,57,0.197,0.056,0.049,0.337
"4+","utilities <= 504 & elderly_disabled_i %in% c(FALSE) & months_since_cert_n > 23","rf",15,0.267,2,0.05,1,1,0.5,0.004,0.001,0.5
"4+","utilities > 851 & HH_size_n <= 6.5 & count_divisible_by_100 > 0.5","rf",30,0.267,17,0.4,3,14,0.176,0.012,0.013,0.364
"4+","utilities > 851 & count_divisible_by_100 > 0.5 & elderly_disabled_i %in% c(FALSE)","rf",30,0.267,12,0.28,2,10,0.167,0.008,0.011,0.286
"4+","children_i %in% c(TRUE) & rawben_rel_max <= 0.975302419354839 & expedited_i %in% c(TRUE) & HH_size_n > 6.5","rf",19,0.263,10,0.24,1,9,0.1,0.004,0.006,0.308
"4+","expedited_i %in% c(FALSE) & rawben_rel_max > 0.965909070899436 & total_deductions_by_hh_size > 436.75","rf",19,0.263,10,0.24,2,8,0.2,0.008,0.008,0.333
"4+","homeless %in% c(FALSE) & percent_abawd <= 0.775 & count_divisible_by_100 > 0.5 & HH_size_n > 5.5 & total_deductions_by_hh_size > 160.716666666667","rf",19,0.263,15,0.35,3,12,0.2,0.012,0.028,0.333
"4+","total_deductions_by_hh_size > 437.75 & unc_rawben_rel_max > 1.05688622754491","rf",19,0.263,9,0.21,2,7,0.222,0.008,0.008,0.364
"4+","percent_abawd <= 0.775 & months_since_cert_n > 8.5 & utilities > 889 & rawben_rel_max <= 0.994347379239466","rf",42,0.262,47,1.11,9,38,0.191,0.036,0.023,0.345
"4+","cat_elig < 2.5 & rawben_rel_max < 0.9623 & rawben_rel_max >= 0.7848 & rawben_rel_max < 0.7903","boosted",46,0.261,25,0.59,3,22,0.12,0.012,0.005,0.241
"4+","children_i %in% c(TRUE) & shelter_expenses_by_hh_size > 453.425 & percent_abawd > 0.225","rf",23,0.261,19,0.45,2,17,0.105,0.008,0.007,0.19
"4+","percent_abawd <= 0.775 & elderly_disabled_i %in% c(FALSE) & months_since_cert_n > 6.5 & months_since_cert_n > 9.5 & utilities > 902","rf",23,0.261,26,0.61,6,20,0.231,0.024,0.01,0.355
"4+","percent_abawd > 0.225 & expedited_i %in% c(FALSE) & months_since_cert_n <= 6.5 & total_deductions_by_hh_size > 269.25","rf",23,0.261,6,0.14,0,6,0,0,0,0.333
"4+","rawben_rel_max <= 0.974824343248986 & utilities > 863.5 & count_divisible_by_100 > 0.5","rf",23,0.261,13,0.31,1,12,0.077,0.004,0.006,0.368
"4+","rawben_rel_max > 0.951696457082749 & elderly_disabled_i %in% c(TRUE) & expedited_i %in% c(FALSE) & HH_size_n <= 4.5 & shelter_expenses_by_hh_size > 426.875","rf",23,0.261,12,0.28,1,11,0.083,0.004,0.002,0.154
"4+","total_deductions_by_hh_size > 160.09 & elderly_disabled_i %in% c(FALSE) & utilities > 598 & months_since_cert_n <= 32 & HH_size_n > 4.5 & utilities <= 628.5","rf",23,0.261,16,0.38,1,15,0.062,0.004,0.016,0.211
"4+","utilities > 851 & count_divisible_by_100 > 0.5 & shelter_expenses_by_hh_size > 280 & percent_abawd <= 0.125","rf",23,0.261,10,0.24,3,7,0.3,0.012,0.013,0.5
"4+","total_deductions_by_hh_size <= 20.1166666666667 & children_i %in% c(TRUE) & unc_rawben_rel_max > 0.689265057396642 & rawben_rel_max <= 0.773800104740053 & cat_elig > 1.5","rf",27,0.259,7,0.16,0,7,0,0,0,0.125
"4+","total_deductions_by_hh_size >= 188.9 & months_since_cert_n >= 5.5 & shelter_expenses_by_hh_size < 319.8 & rawben_rel_max < 0.6868","boosted",58,0.259,26,0.61,1,25,0.038,0.004,0.002,0.167
"4+","HH_size_n <= 4.5 & shelter_expenses_by_hh_size > 496.375 & rawben_rel_max > 0.57245632065776 & rawben_rel_max <= 0.706839148014352 & expedited_i %in% c(FALSE)","rf",36,0.25,21,0.49,0,21,0,0,0,0.045
"4+","HH_size_n <= 5.5 & married <= 0.5 & utilities > 851 & count_divisible_by_100 > 0.5 & percent_abawd <= 0.125","rf",16,0.25,4,0.09,1,3,0.25,0.004,0.005,0.5
"4+","HH_size_n > 4.5 & HH_size_n > 8.5 & shelter_expenses_by_hh_size <= 46.8166666666667","rf",12,0.25,9,0.21,0,9,0,0,0,0.1
"4+","HH_size_n > 4.5 & count_divisible_by_100 <= 1.5 & months_since_cert_n > 7.5 & utilities > 851","rf",52,0.25,38,0.9,6,32,0.158,0.024,0.03,0.333
"4+","HH_size_n > 4.5 & percent_abawd <= 0.7 & cat_elig > 1.5 & months_since_cert_n > 12.5","rf",16,0.25,14,0.33,1,13,0.071,0.004,0.003,0.133
"4+","HH_size_n > 5.5 & HH_size_n <= 6.5 & utilities > 952","rf",24,0.25,26,0.61,3,23,0.115,0.012,0.018,0.207
"4+","HH_size_n > 6.5 & married <= 0.5 & percent_abawd > 0.0714285714285714","rf",12,0.25,8,0.19,0,8,0,0,0,0.273
"4+","HH_size_n >= 4.5 & total_deductions_by_hh_size >= 125.8 & total_deductions_by_hh_size < 127.8","boosted",28,0.25,13,0.31,0,13,0,0,0,0.188
"4+","HH_size_n >= 4.5 & total_deductions_by_hh_size >= 148.8 & rawben_rel_max < 0.9753 & rawben_rel_max >= 0.9204","boosted",40,0.25,24,0.57,4,20,0.167,0.016,0.02,0.355
"4+","cat_elig < 1.5 & utilities < 421 & rawben_rel_max < 0.7367 & rawben_rel_max >= 0.7297","boosted",24,0.25,9,0.21,0,9,0,0,0,0
"4+","cat_elig <= 1.5 & percent_abawd > 0.0555555555555556 & rawben_rel_max <= 0.892146641967863 & expedited_i %in% c(FALSE) & rawben_rel_max > 0.832885775277853","rf",12,0.25,13,0.31,1,12,0.077,0.004,0.003,0.143
"4+","cat_elig > 1.5 & percent_abawd > 0.236111111111111 & unc_rawben_rel_max > 1.11164603973093","rf",16,0.25,3,0.07,0,3,0,0,0,0.25
"4+","children_i %in% c(FALSE) & count_divisible_by_100 <= 0.5 & total_deductions_by_hh_size > 250.625","rf",12,0.25,4,0.09,0,4,0,0,0,0.333
"4+","children_i %in% c(FALSE) & unc_rawben_rel_max > 0.929728848754105 & expedited_i %in% c(FALSE)","rf",12,0.25,6,0.14,1,5,0.167,0.004,0.002,0.167
