report_year,source,jurisdiction,page,variable,label_raw,label_norm,value_raw
2016,12-State_Options_Oct1_2015.pdf,New York,63,comparable_disq,Comparable Disqualifications,comparable disqualifications,No
2016,12-State_Options_Oct1_2015.pdf,New York,63,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No ban
2016,12-State_Options_Oct1_2015.pdf,New York,63,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Extended DQ
2016,12-State_Options_Oct1_2015.pdf,New York,63,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,New York,63,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,Yes
2016,12-State_Options_Oct1_2015.pdf,New York,63,,Document Imaging,document imaging,Partially electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,New York,63,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2016,12-State_Options_Oct1_2015.pdf,New York,63,cap,Combined Application Project (CAP),combined application project cap,Standard CAP
2016,12-State_Options_Oct1_2015.pdf,New York,63,,Online Application,online application,Apply
2016,12-State_Options_Oct1_2015.pdf,New York,63,,Online Case Management,online case management,No online case management
2016,12-State_Options_Oct1_2015.pdf,New York,63,,Call Centers,call centers,No call center
2016,12-State_Options_Oct1_2015.pdf,New York,63,,Mobile Technology,mobile technology,Developing mobile app for New York City only
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,SNAP Name,snap name,Food and Nutrition Services
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,program_admin,Program Administration,program administration,County-administered
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,reporting,Reporting Requirements,reporting requirements,Simplified & change reporting
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act on all changes
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,6 & 12 months only
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Simplified Income and Resources,simplified income and resources,Income & Resources
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,self_employment,Simplified Self-Employment Determination,simplified self employment determination,No
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Simplified Homeless Housing Cost,simplified homeless housing cost,No
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,All for category 1 & Prorate for category 2
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,comparable_disq,Comparable Disqualifications,comparable disqualifications,No
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modifications include: requiring participation in drug treatment program
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,Yes
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Document Imaging,document imaging,Partially electronic files in specific project areas
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,cap,Combined Application Project (CAP),combined application project cap,Modified CAP
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Online Application,online application,Apply
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Online Case Management,online case management,No online case management
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Call Centers,call centers,Respond to general inquiries
2016,12-State_Options_Oct1_2015.pdf,North Carolina,64,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,SNAP Name,snap name,Supplemental Nutrition Assistance Program
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,program_admin,Program Administration,program administration,County-administered
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act only on changes that result in an increase in household benefits
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,6 & 12 months only
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Simplified Income and Resources,simplified income and resources,Income & Resources
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,self_employment,Simplified Self-Employment Determination,simplified self employment determination,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Simplified Homeless Housing Cost,simplified homeless housing cost,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,SUAs that are not mandatory
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Treatment of Vehicles,treatment of vehicles,At least one vehicle excluded
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,Prorate for both categories
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,child_support_disq,Child Support Related Disqualification,child support related disqualification,None
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,comparable_disq,Comparable Disqualifications,comparable disqualifications,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,Modifications include: imposing temporary DQ period
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Document Imaging,document imaging,Partially electronic files statewide
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,SMD
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,cap,Combined Application Project (CAP),combined application project cap,No
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Online Application,online application,Apply & recertify
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Online Case Management,online case management,Upload documents for verifications
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Call Centers,call centers,No call center
2016,12-State_Options_Oct1_2015.pdf,North Dakota,65,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,SNAP Name,snap name,Supplemental Nutrition Assistance Program
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,program_admin,Program Administration,program administration,County-administered
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,reporting,Reporting Requirements,reporting requirements,Simplified reporting only
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act on all changes
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,12 & 24 months only
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Simplified Income and Resources,simplified income and resources,Neither
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,self_employment,Simplified Self-Employment Determination,simplified self employment determination,Flat percentage: 50%
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Simplified Homeless Housing Cost,simplified homeless housing cost,Yes
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Treatment of Vehicles,treatment of vehicles,All vehicles excluded
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Treatment of Income and Deductions of Ineligible Non-Citizens,treatment of income and deductions of ineligible non citizens,Prorate for both categories
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,child_support,Child Support Expense Exclusion,child support expense exclusion,No
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,child_support_disq,Child Support Related Disqualification,child support related disqualification,Failure to cooperate
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,comparable_disq,Comparable Disqualifications,comparable disqualifications,Yes
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,drug_felony,Drug Felony Disqualifications,drug felony disqualifications,No ban
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,work_requirements,Work Requirements and Disqualification Policy,work requirements and disqualification policy,Regulatory minimum
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,bbce,Broad Based Categorical Eligibility (BBCE),broad based categorical eligibility bbce,Yes
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,tba,Transitional Benefits Alternative (TBA),transitional benefits alternative tba,No
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Document Imaging,document imaging,Partially electronic files in specific project areas
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,demonstrations,Demonstrations for the Elderly and Disabled,demonstrations for the elderly and disabled,None
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,cap,Combined Application Project (CAP),combined application project cap,No
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Online Application,online application,Apply & recertify
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Online Case Management,online case management,View case information & report changes
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Call Centers,call centers,No call center
2016,12-State_Options_Oct1_2015.pdf,Ohio,66,,Mobile Technology,mobile technology,No mobile technology
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,,SNAP Name,snap name,Supplemental Nutrition Assistance Program
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,program_admin,Program Administration,program administration,State-administered
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,reporting,Reporting Requirements,reporting requirements,Simplified & change reporting
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,,Simplified Reporting - Action on Changes,simplified reporting action on changes,Act only on changes that result in an increase in household benefits
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,cert_periods,Simplified Reporting - Certification Length,simplified reporting certification length,12 & 24 months only
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,,Simplified Income and Resources,simplified income and resources,Income only
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,self_employment,Simplified Self-Employment Determination,simplified self employment determination,Flat percentage: 50%
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,,Simplified Homeless Housing Cost,simplified homeless housing cost,No
2016,12-State_Options_Oct1_2015.pdf,Oklahoma,67,suas,Standard Utility Allowances (SUAs),standard utility allowances suas,Mandatory SUAs
